ticket_id,passenger_id,booking_id,flight_id,fare_class,ticket_price,ticket_status
TKT00253512,PAX00253512,BK00137165,FLT0036805,Economy,202.76,Issued
TKT00253513,PAX00253513,BK00137166,FLT0029372,Economy,346.24,Issued
TKT00253514,PAX00253514,BK00137167,FLT0043879,Premium Economy,815.24,Issued
TKT00253515,PAX00253515,BK00137168,FLT0057154,Economy,162.59,Issued
TKT00253516,PAX00253516,BK00137169,FLT0017606,Economy,266.66,Issued
TKT00253517,PAX00253517,BK00137170,FLT0047138,Business,1550.33,Cancelled
TKT00253518,PAX00253518,BK00137170,FLT0047138,Economy,162.9,Cancelled
TKT00253519,PAX00253519,BK00137171,FLT0038676,First,6336.73,Issued
TKT00253520,PAX00253520,BK00137172,FLT0069681,Premium Economy,1125.21,Issued
TKT00253521,PAX00253521,BK00137173,FLT0045068,Economy,541.33,Issued
TKT00253522,PAX00253522,BK00137174,FLT0058160,Economy,178.63,Issued
TKT00253523,PAX00253523,BK00137174,FLT0058160,Economy,258.39,Issued
TKT00253524,PAX00253524,BK00137175,FLT0022557,Economy,123.17,Issued
TKT00253525,PAX00253525,BK00137176,FLT0008680,Premium Economy,1125.21,Issued
TKT00253526,PAX00253526,BK00137176,FLT0008680,Economy,533.13,Issued
TKT00253527,PAX00253527,BK00137177,FLT0004251,Premium Economy,814.54,Issued
TKT00253528,PAX00253528,BK00137177,FLT0004251,Economy,534.64,Issued
TKT00253529,PAX00253529,BK00137178,FLT0013587,Premium Economy,832.22,Cancelled
TKT00253530,PAX00253530,BK00137178,FLT0013587,Economy,164.14,Cancelled
TKT00253531,PAX00253531,BK00137179,FLT0044871,Premium Economy,766.21,Issued
TKT00253532,PAX00253532,BK00137179,FLT0044871,Business,1455.15,Issued
TKT00253533,PAX00253533,BK00137180,FLT0022738,Economy,288.43,Issued
TKT00253534,PAX00253534,BK00137180,FLT0022738,Business,2044.9,Issued
TKT00253535,PAX00253535,BK00137181,FLT0026505,Economy,191.27,Issued
TKT00253536,PAX00253536,BK00137182,FLT0058609,Economy,492.64,Issued
TKT00253537,PAX00253537,BK00137182,FLT0058609,Business,1590.96,Issued
TKT00253538,PAX00253538,BK00137182,FLT0058609,Economy,471.96,Issued
TKT00253539,PAX00253539,BK00137183,FLT0043443,Economy,193.48,Issued
TKT00253540,PAX00253540,BK00137184,FLT0047171,Business,1441.77,Issued
TKT00253541,PAX00253541,BK00137185,FLT0043922,Premium Economy,1024.87,Issued
TKT00253542,PAX00253542,BK00137185,FLT0043922,Economy,219.86,Issued
TKT00253543,PAX00253543,BK00137186,FLT0049063,Economy,300.7,Issued
TKT00253544,PAX00253544,BK00137186,FLT0049063,Economy,128.9,Issued
TKT00253545,PAX00253545,BK00137186,FLT0049063,Economy,584.56,Issued
TKT00253546,PAX00253546,BK00137186,FLT0049063,Economy,371.33,Issued
TKT00253547,PAX00253547,BK00137187,FLT0065534,Economy,537.47,Issued
TKT00253548,PAX00253548,BK00137187,FLT0065534,Premium Economy,785.2,Issued
TKT00253549,PAX00253549,BK00137187,FLT0065534,First,6400.21,Issued
TKT00253550,PAX00253550,BK00137188,FLT0046802,Economy,581.99,Issued
TKT00253551,PAX00253551,BK00137188,FLT0046802,Economy,170.8,Issued
TKT00253552,PAX00253552,BK00137188,FLT0046802,Premium Economy,810.07,Issued
TKT00253553,PAX00253553,BK00137189,FLT0053558,Business,1116.35,Issued
TKT00253554,PAX00253554,BK00137190,FLT0041891,Economy,93.41,Issued
TKT00253555,PAX00253555,BK00137191,FLT0069618,Economy,228.15,Issued
TKT00253556,PAX00253556,BK00137191,FLT0069618,Economy,556.71,Issued
TKT00253557,PAX00253557,BK00137192,FLT0072589,Economy,507.82,Issued
TKT00253558,PAX00253558,BK00137192,FLT0072589,Economy,517.12,Issued
TKT00253559,PAX00253559,BK00137193,FLT0015277,Economy,170.09,Issued
TKT00253560,PAX00253560,BK00137193,FLT0015277,Economy,309.48,Issued
TKT00253561,PAX00253561,BK00137194,FLT0001856,Business,2802.81,Issued
TKT00253562,PAX00253562,BK00137194,FLT0001856,Economy,266.45,Issued
TKT00253563,PAX00253563,BK00137194,FLT0001856,Premium Economy,308.3,Issued
TKT00253564,PAX00253564,BK00137194,FLT0001856,Economy,597.69,Issued
TKT00253565,PAX00253565,BK00137195,FLT0075741,Economy,341.06,Issued
TKT00253566,PAX00253566,BK00137196,FLT0079547,Economy,220.61,Issued
TKT00253567,PAX00253567,BK00137197,FLT0053450,Economy,492.45,Cancelled
TKT00253568,PAX00253568,BK00137197,FLT0053450,Premium Economy,698.02,Cancelled
TKT00253569,PAX00253569,BK00137197,FLT0053450,Economy,195.66,Cancelled
TKT00253570,PAX00253570,BK00137198,FLT0008227,Economy,208.69,Issued
TKT00253571,PAX00253571,BK00137198,FLT0008227,Economy,395.97,Issued
TKT00253572,PAX00253572,BK00137198,FLT0008227,Business,2034.28,Issued
TKT00253573,PAX00253573,BK00137199,FLT0012469,Business,2237.39,Issued
TKT00253574,PAX00253574,BK00137199,FLT0012469,Economy,267.08,Issued
TKT00253575,PAX00253575,BK00137199,FLT0012469,Economy,381.16,Issued
TKT00253576,PAX00253576,BK00137200,FLT0058160,Economy,204.65,Issued
TKT00253577,PAX00253577,BK00137201,FLT0030451,Premium Economy,318.42,Issued
TKT00253578,PAX00253578,BK00137202,FLT0063586,Economy,402.03,Issued
TKT00253579,PAX00253579,BK00137202,FLT0063586,Economy,456.42,Issued
TKT00253580,PAX00253580,BK00137202,FLT0063586,Economy,354.41,Issued
TKT00253581,PAX00253581,BK00137203,FLT0070581,Premium Economy,953.66,Issued
TKT00253582,PAX00253582,BK00137203,FLT0070581,Economy,238.54,Issued
TKT00253583,PAX00253583,BK00137203,FLT0070581,Economy,107.6,Issued
TKT00253584,PAX00253584,BK00137203,FLT0070581,First,6452.13,Issued
TKT00253585,PAX00253585,BK00137204,FLT0025330,Economy,354.92,Issued
TKT00253586,PAX00253586,BK00137205,FLT0034071,Business,1481.54,Issued
TKT00253587,PAX00253587,BK00137206,FLT0053464,Economy,478.79,Issued
TKT00253588,PAX00253588,BK00137207,FLT0002426,Business,2074.77,Issued
TKT00253589,PAX00253589,BK00137208,FLT0001710,Economy,171.34,Issued
TKT00253590,PAX00253590,BK00137208,FLT0001710,Economy,554.5,Issued
TKT00253591,PAX00253591,BK00137209,FLT0030633,Economy,308.92,Issued
TKT00253592,PAX00253592,BK00137209,FLT0030633,Business,1503.53,Issued
TKT00253593,PAX00253593,BK00137209,FLT0030633,Economy,395.92,Issued
TKT00253594,PAX00253594,BK00137210,FLT0012036,Premium Economy,518.89,Issued
TKT00253595,PAX00253595,BK00137210,FLT0012036,Economy,554.53,Issued
TKT00253596,PAX00253596,BK00137211,FLT0019049,Economy,599.9,Issued
TKT00253597,PAX00253597,BK00137211,FLT0019049,Economy,418.12,Issued
TKT00253598,PAX00253598,BK00137211,FLT0019049,First,4950.97,Issued
TKT00253599,PAX00253599,BK00137212,FLT0000177,Economy,439.83,Issued
TKT00253600,PAX00253600,BK00137212,FLT0000177,Economy,152.5,Issued
TKT00253601,PAX00253601,BK00137212,FLT0000177,Economy,593.29,Issued
TKT00253602,PAX00253602,BK00137213,FLT0037653,Economy,508.88,Issued
TKT00253603,PAX00253603,BK00137213,FLT0037653,Premium Economy,587.17,Issued
TKT00253604,PAX00253604,BK00137214,FLT0040083,Economy,548.43,Issued
TKT00253605,PAX00253605,BK00137215,FLT0002382,Economy,585.62,Issued
TKT00253606,PAX00253606,BK00137215,FLT0002382,Economy,202.3,Issued
TKT00253607,PAX00253607,BK00137216,FLT0039939,Economy,173.27,Issued
TKT00253608,PAX00253608,BK00137216,FLT0039939,Economy,239.84,Issued
TKT00253609,PAX00253609,BK00137216,FLT0039939,Economy,144.73,Issued
TKT00253610,PAX00253610,BK00137217,FLT0077598,Economy,161.54,Issued
TKT00253611,PAX00253611,BK00137217,FLT0077598,Economy,368.78,Issued
TKT00253612,PAX00253612,BK00137217,FLT0077598,Economy,227.01,Issued
TKT00253613,PAX00253613,BK00137218,FLT0071207,Economy,559.5,Issued
TKT00253614,PAX00253614,BK00137219,FLT0069820,Economy,520.81,Issued
TKT00253615,PAX00253615,BK00137219,FLT0069820,Economy,348.6,Issued
TKT00253616,PAX00253616,BK00137219,FLT0069820,Economy,182.72,Issued
TKT00253617,PAX00253617,BK00137219,FLT0069820,Economy,383.75,Issued
TKT00253618,PAX00253618,BK00137220,FLT0058741,Economy,156.5,Issued
TKT00253619,PAX00253619,BK00137220,FLT0058741,First,3322.76,Issued
TKT00253620,PAX00253620,BK00137221,FLT0010780,Economy,493.67,Issued
TKT00253621,PAX00253621,BK00137222,FLT0007988,Economy,465.1,Issued
TKT00253622,PAX00253622,BK00137223,FLT0030791,Premium Economy,757.8,Issued
TKT00253623,PAX00253623,BK00137223,FLT0030791,Economy,549.78,Issued
TKT00253624,PAX00253624,BK00137224,FLT0058946,Premium Economy,531.09,Issued
TKT00253625,PAX00253625,BK00137225,FLT0037335,Economy,378.79,Issued
TKT00253626,PAX00253626,BK00137225,FLT0037335,Premium Economy,1026.02,Issued
TKT00253627,PAX00253627,BK00137225,FLT0037335,Economy,368.03,Issued
TKT00253628,PAX00253628,BK00137226,FLT0053143,Premium Economy,1159.86,Issued
TKT00253629,PAX00253629,BK00137227,FLT0000692,Economy,306.21,Issued
TKT00253630,PAX00253630,BK00137228,FLT0013666,Economy,262.27,Issued
TKT00253631,PAX00253631,BK00137228,FLT0013666,Economy,355.64,Issued
TKT00253632,PAX00253632,BK00137228,FLT0013666,Economy,481.7,Issued
TKT00253633,PAX00253633,BK00137229,FLT0074760,Economy,106.82,Issued
TKT00253634,PAX00253634,BK00137229,FLT0074760,Economy,124.52,Issued
TKT00253635,PAX00253635,BK00137229,FLT0074760,Economy,134.96,Issued
TKT00253636,PAX00253636,BK00137230,FLT0003761,Economy,227.62,Issued
TKT00253637,PAX00253637,BK00137231,FLT0071477,Economy,465.2,Issued
TKT00253638,PAX00253638,BK00137231,FLT0071477,Economy,426.32,Issued
TKT00253639,PAX00253639,BK00137232,FLT0056869,Business,3087.26,Cancelled
TKT00253640,PAX00253640,BK00137233,FLT0027998,Economy,256.01,Issued
TKT00253641,PAX00253641,BK00137234,FLT0057762,Economy,195.39,Issued
TKT00253642,PAX00253642,BK00137234,FLT0057762,Economy,340.54,Issued
TKT00253643,PAX00253643,BK00137235,FLT0061752,Economy,444.83,Issued
TKT00253644,PAX00253644,BK00137236,FLT0055561,Economy,111.07,Issued
TKT00253645,PAX00253645,BK00137236,FLT0055561,Economy,476.93,Issued
TKT00253646,PAX00253646,BK00137237,FLT0036805,Economy,273.35,Cancelled
TKT00253647,PAX00253647,BK00137238,FLT0045381,Economy,569.95,Issued
TKT00253648,PAX00253648,BK00137238,FLT0045381,Economy,162.42,Issued
TKT00253649,PAX00253649,BK00137239,FLT0005626,Economy,233.23,Issued
TKT00253650,PAX00253650,BK00137240,FLT0070033,Economy,374.87,Issued
TKT00253651,PAX00253651,BK00137240,FLT0070033,Economy,538.04,Issued
TKT00253652,PAX00253652,BK00137241,FLT0074793,Economy,465.64,Issued
TKT00253653,PAX00253653,BK00137242,FLT0061470,Business,1628.61,Issued
TKT00253654,PAX00253654,BK00137242,FLT0061470,Economy,514.49,Issued
TKT00253655,PAX00253655,BK00137243,FLT0019220,Economy,200.04,Issued
TKT00253656,PAX00253656,BK00137244,FLT0000714,First,3505.18,Cancelled
TKT00253657,PAX00253657,BK00137245,FLT0005861,Economy,171.02,Issued
TKT00253658,PAX00253658,BK00137245,FLT0005861,Economy,351.74,Issued
TKT00253659,PAX00253659,BK00137245,FLT0005861,Economy,137.55,Issued
TKT00253660,PAX00253660,BK00137245,FLT0005861,Economy,241.93,Issued
TKT00253661,PAX00253661,BK00137246,FLT0008280,Economy,580.33,Issued
TKT00253662,PAX00253662,BK00137246,FLT0008280,Economy,221.21,Issued
TKT00253663,PAX00253663,BK00137246,FLT0008280,Economy,194.49,Issued
TKT00253664,PAX00253664,BK00137247,FLT0021872,Economy,316.33,Issued
TKT00253665,PAX00253665,BK00137248,FLT0068064,Economy,100.06,Issued
TKT00253666,PAX00253666,BK00137249,FLT0076022,Economy,402.42,Issued
TKT00253667,PAX00253667,BK00137249,FLT0076022,Economy,406.82,Issued
TKT00253668,PAX00253668,BK00137249,FLT0076022,Economy,510.28,Issued
TKT00253669,PAX00253669,BK00137250,FLT0079212,Economy,388.42,Issued
TKT00253670,PAX00253670,BK00137251,FLT0046311,Business,2346.09,Issued
TKT00253671,PAX00253671,BK00137251,FLT0046311,Premium Economy,380.27,Issued
TKT00253672,PAX00253672,BK00137251,FLT0046311,Economy,287.87,Issued
TKT00253673,PAX00253673,BK00137252,FLT0029248,Economy,330.83,Issued
TKT00253674,PAX00253674,BK00137252,FLT0029248,Business,2943.04,Issued
TKT00253675,PAX00253675,BK00137253,FLT0023331,Premium Economy,430.69,Issued
TKT00253676,PAX00253676,BK00137253,FLT0023331,Economy,575.27,Issued
TKT00253677,PAX00253677,BK00137253,FLT0023331,Economy,151.66,Issued
TKT00253678,PAX00253678,BK00137254,FLT0025232,Premium Economy,755.66,Issued
TKT00253679,PAX00253679,BK00137254,FLT0025232,Business,1810.41,Issued
TKT00253680,PAX00253680,BK00137255,FLT0022917,Economy,238.98,Issued
TKT00253681,PAX00253681,BK00137256,FLT0064564,Economy,519.98,Cancelled
TKT00253682,PAX00253682,BK00137256,FLT0064564,Economy,370.07,Cancelled
TKT00253683,PAX00253683,BK00137257,FLT0052715,Premium Economy,962.55,Issued
TKT00253684,PAX00253684,BK00137258,FLT0054611,Economy,585.77,Issued
TKT00253685,PAX00253685,BK00137258,FLT0054611,Economy,449.7,Issued
TKT00253686,PAX00253686,BK00137258,FLT0054611,Economy,350.87,Issued
TKT00253687,PAX00253687,BK00137258,FLT0054611,Business,2858.19,Issued
TKT00253688,PAX00253688,BK00137259,FLT0007009,Economy,287.02,Cancelled
TKT00253689,PAX00253689,BK00137260,FLT0068083,Economy,158.03,Issued
TKT00253690,PAX00253690,BK00137260,FLT0068083,Premium Economy,690.78,Issued
TKT00253691,PAX00253691,BK00137261,FLT0078073,Economy,108.82,Issued
TKT00253692,PAX00253692,BK00137261,FLT0078073,Premium Economy,1084.54,Issued
TKT00253693,PAX00253693,BK00137261,FLT0078073,Economy,343.59,Issued
TKT00253694,PAX00253694,BK00137262,FLT0003442,Premium Economy,733.69,Issued
TKT00253695,PAX00253695,BK00137263,FLT0003301,Economy,387.73,Cancelled
TKT00253696,PAX00253696,BK00137264,FLT0040576,Economy,445.37,Issued
TKT00253697,PAX00253697,BK00137265,FLT0058407,Economy,422.16,Issued
TKT00253698,PAX00253698,BK00137265,FLT0058407,Economy,219.2,Issued
TKT00253699,PAX00253699,BK00137265,FLT0058407,Economy,102.32,Issued
TKT00253700,PAX00253700,BK00137265,FLT0058407,Economy,120.14,Issued
TKT00253701,PAX00253701,BK00137266,FLT0071866,Economy,227.98,Issued
TKT00253702,PAX00253702,BK00137267,FLT0076611,First,6317.91,Cancelled
TKT00253703,PAX00253703,BK00137268,FLT0057556,Premium Economy,929.32,Issued
TKT00253704,PAX00253704,BK00137268,FLT0057556,Economy,544.1,Issued
TKT00253705,PAX00253705,BK00137268,FLT0057556,Economy,171.86,Issued
TKT00253706,PAX00253706,BK00137269,FLT0004276,Economy,331.71,Issued
TKT00253707,PAX00253707,BK00137269,FLT0004276,Economy,302.12,Issued
TKT00253708,PAX00253708,BK00137269,FLT0004276,Economy,385.06,Issued
TKT00253709,PAX00253709,BK00137270,FLT0010851,Economy,539.58,Issued
TKT00253710,PAX00253710,BK00137270,FLT0010851,First,3560.16,Issued
TKT00253711,PAX00253711,BK00137271,FLT0073270,Economy,422.4,Issued
TKT00253712,PAX00253712,BK00137271,FLT0073270,Premium Economy,584.53,Issued
TKT00253713,PAX00253713,BK00137271,FLT0073270,Premium Economy,526.56,Issued
TKT00253714,PAX00253714,BK00137272,FLT0003851,Business,2104.01,Issued
TKT00253715,PAX00253715,BK00137272,FLT0003851,First,2715.8,Issued
TKT00253716,PAX00253716,BK00137272,FLT0003851,Economy,435.68,Issued
TKT00253717,PAX00253717,BK00137272,FLT0003851,Premium Economy,614.34,Issued
TKT00253718,PAX00253718,BK00137273,FLT0026269,Economy,534.4,Issued
TKT00253719,PAX00253719,BK00137273,FLT0026269,Economy,484.16,Issued
TKT00253720,PAX00253720,BK00137274,FLT0072295,Economy,301.57,Issued
TKT00253721,PAX00253721,BK00137275,FLT0008764,Business,3371.88,Issued
TKT00253722,PAX00253722,BK00137276,FLT0024458,Premium Economy,341.7,Issued
TKT00253723,PAX00253723,BK00137277,FLT0062644,Business,3284.5,Issued
TKT00253724,PAX00253724,BK00137277,FLT0062644,Premium Economy,636.64,Issued
TKT00253725,PAX00253725,BK00137278,FLT0019182,Economy,476.42,Issued
TKT00253726,PAX00253726,BK00137278,FLT0019182,Premium Economy,1043.11,Issued
TKT00253727,PAX00253727,BK00137279,FLT0049486,Economy,504.18,Issued
TKT00253728,PAX00253728,BK00137279,FLT0049486,Economy,563.67,Issued
TKT00253729,PAX00253729,BK00137279,FLT0049486,Economy,438.54,Issued
TKT00253730,PAX00253730,BK00137280,FLT0067027,Economy,179.65,Issued
TKT00253731,PAX00253731,BK00137281,FLT0036901,Economy,143.03,Issued
TKT00253732,PAX00253732,BK00137282,FLT0008503,Economy,465.85,Issued
TKT00253733,PAX00253733,BK00137282,FLT0008503,Economy,555.21,Issued
TKT00253734,PAX00253734,BK00137283,FLT0007864,Economy,124.37,Issued
TKT00253735,PAX00253735,BK00137283,FLT0007864,Economy,436.49,Issued
TKT00253736,PAX00253736,BK00137284,FLT0033505,Economy,211.03,Issued
TKT00253737,PAX00253737,BK00137284,FLT0033505,Premium Economy,1144.02,Issued
TKT00253738,PAX00253738,BK00137285,FLT0022997,Economy,392.82,Issued
TKT00253739,PAX00253739,BK00137285,FLT0022997,Economy,425.91,Issued
TKT00253740,PAX00253740,BK00137285,FLT0022997,Economy,116.36,Issued
TKT00253741,PAX00253741,BK00137286,FLT0019663,Economy,252.47,Cancelled
TKT00253742,PAX00253742,BK00137286,FLT0019663,Economy,265.94,Cancelled
TKT00253743,PAX00253743,BK00137286,FLT0019663,Economy,593.05,Cancelled
TKT00253744,PAX00253744,BK00137287,FLT0000936,Economy,508.6,Issued
TKT00253745,PAX00253745,BK00137287,FLT0000936,Economy,213.67,Issued
TKT00253746,PAX00253746,BK00137288,FLT0008432,Economy,393.07,Issued
TKT00253747,PAX00253747,BK00137288,FLT0008432,Economy,585.51,Issued
TKT00253748,PAX00253748,BK00137288,FLT0008432,Economy,458.88,Issued
TKT00253749,PAX00253749,BK00137289,FLT0079849,Premium Economy,1031.47,Issued
TKT00253750,PAX00253750,BK00137290,FLT0042478,Premium Economy,749.44,Issued
TKT00253751,PAX00253751,BK00137291,FLT0012516,Business,1548.92,Issued
TKT00253752,PAX00253752,BK00137292,FLT0038894,Economy,316.82,Issued
TKT00253753,PAX00253753,BK00137293,FLT0000410,Economy,561.35,Issued
TKT00253754,PAX00253754,BK00137293,FLT0000410,Economy,360.98,Issued
TKT00253755,PAX00253755,BK00137293,FLT0000410,Economy,161.26,Issued
TKT00253756,PAX00253756,BK00137293,FLT0000410,Premium Economy,852.98,Issued
TKT00253757,PAX00253757,BK00137294,FLT0050568,Economy,284.65,Issued
TKT00253758,PAX00253758,BK00137295,FLT0066534,Economy,109.5,Issued
TKT00253759,PAX00253759,BK00137295,FLT0066534,Economy,429.41,Issued
TKT00253760,PAX00253760,BK00137295,FLT0066534,Business,1165.87,Issued
TKT00253761,PAX00253761,BK00137295,FLT0066534,Economy,469.55,Issued
TKT00253762,PAX00253762,BK00137296,FLT0032629,First,2759.67,Issued
TKT00253763,PAX00253763,BK00137296,FLT0032629,Economy,119.86,Issued
TKT00253764,PAX00253764,BK00137296,FLT0032629,Premium Economy,864.95,Issued
TKT00253765,PAX00253765,BK00137297,FLT0039630,Premium Economy,952.03,Issued
TKT00253766,PAX00253766,BK00137298,FLT0075816,Economy,594.94,Issued
TKT00253767,PAX00253767,BK00137299,FLT0027666,Economy,156.59,Issued
TKT00253768,PAX00253768,BK00137300,FLT0001491,Economy,128.3,Issued
TKT00253769,PAX00253769,BK00137300,FLT0001491,Economy,584.02,Issued
TKT00253770,PAX00253770,BK00137301,FLT0048496,Economy,371.02,Issued
TKT00253771,PAX00253771,BK00137302,FLT0076982,Premium Economy,809.0,Cancelled
TKT00253772,PAX00253772,BK00137303,FLT0075198,Economy,398.49,Issued
TKT00253773,PAX00253773,BK00137304,FLT0014873,Premium Economy,674.35,Issued
TKT00253774,PAX00253774,BK00137305,FLT0004034,Business,2519.23,Issued
TKT00253775,PAX00253775,BK00137306,FLT0073419,Economy,292.64,Issued
TKT00253776,PAX00253776,BK00137307,FLT0014004,Economy,118.74,Issued
TKT00253777,PAX00253777,BK00137308,FLT0017175,Economy,238.96,Issued
TKT00253778,PAX00253778,BK00137308,FLT0017175,Economy,253.47,Issued
TKT00253779,PAX00253779,BK00137309,FLT0050132,Business,3103.76,Issued
TKT00253780,PAX00253780,BK00137309,FLT0050132,Economy,166.91,Issued
TKT00253781,PAX00253781,BK00137309,FLT0050132,Premium Economy,687.24,Issued
TKT00253782,PAX00253782,BK00137309,FLT0050132,Economy,438.12,Issued
TKT00253783,PAX00253783,BK00137310,FLT0013316,Premium Economy,603.84,Cancelled
TKT00253784,PAX00253784,BK00137310,FLT0013316,Economy,215.66,Cancelled
TKT00253785,PAX00253785,BK00137311,FLT0067750,First,5913.96,Issued
TKT00253786,PAX00253786,BK00137312,FLT0000439,Premium Economy,503.51,Issued
TKT00253787,PAX00253787,BK00137313,FLT0045560,Premium Economy,555.4,Issued
TKT00253788,PAX00253788,BK00137313,FLT0045560,Economy,412.41,Issued
TKT00253789,PAX00253789,BK00137314,FLT0000042,Economy,562.58,Issued
TKT00253790,PAX00253790,BK00137315,FLT0030787,Economy,449.04,Issued
TKT00253791,PAX00253791,BK00137316,FLT0010078,Economy,399.44,Issued
TKT00253792,PAX00253792,BK00137317,FLT0007212,Premium Economy,778.59,Issued
TKT00253793,PAX00253793,BK00137318,FLT0000020,Economy,498.15,Issued
TKT00253794,PAX00253794,BK00137318,FLT0000020,Economy,418.77,Issued
TKT00253795,PAX00253795,BK00137319,FLT0061502,Economy,337.95,Issued
TKT00253796,PAX00253796,BK00137319,FLT0061502,Premium Economy,642.57,Issued
TKT00253797,PAX00253797,BK00137320,FLT0057887,Business,2504.75,Issued
TKT00253798,PAX00253798,BK00137321,FLT0011027,Economy,166.38,Issued
TKT00253799,PAX00253799,BK00137322,FLT0034512,First,4849.64,Issued
TKT00253800,PAX00253800,BK00137323,FLT0075986,Economy,203.87,Issued
TKT00253801,PAX00253801,BK00137323,FLT0075986,Premium Economy,355.61,Issued
TKT00253802,PAX00253802,BK00137323,FLT0075986,Economy,534.03,Issued
TKT00253803,PAX00253803,BK00137323,FLT0075986,Premium Economy,517.25,Issued
TKT00253804,PAX00253804,BK00137324,FLT0042029,First,6506.1,Issued
TKT00253805,PAX00253805,BK00137324,FLT0042029,Economy,97.1,Issued
TKT00253806,PAX00253806,BK00137325,FLT0028702,Business,1684.08,Issued
TKT00253807,PAX00253807,BK00137325,FLT0028702,Business,2929.87,Issued
TKT00253808,PAX00253808,BK00137326,FLT0004250,Economy,92.51,Issued
TKT00253809,PAX00253809,BK00137326,FLT0004250,Economy,366.77,Issued
TKT00253810,PAX00253810,BK00137327,FLT0032882,Economy,195.8,Issued
TKT00253811,PAX00253811,BK00137327,FLT0032882,Economy,534.64,Issued
TKT00253812,PAX00253812,BK00137328,FLT0050404,Economy,569.12,Issued
TKT00253813,PAX00253813,BK00137328,FLT0050404,Economy,174.63,Issued
TKT00253814,PAX00253814,BK00137328,FLT0050404,Economy,295.2,Issued
TKT00253815,PAX00253815,BK00137329,FLT0074324,Premium Economy,1006.16,Issued
TKT00253816,PAX00253816,BK00137330,FLT0045926,Economy,96.07,Issued
TKT00253817,PAX00253817,BK00137330,FLT0045926,Economy,259.14,Issued
TKT00253818,PAX00253818,BK00137331,FLT0025914,Business,1538.31,Issued
TKT00253819,PAX00253819,BK00137331,FLT0025914,Economy,566.07,Issued
TKT00253820,PAX00253820,BK00137332,FLT0053900,Economy,370.57,Issued
TKT00253821,PAX00253821,BK00137332,FLT0053900,Economy,469.24,Issued
TKT00253822,PAX00253822,BK00137333,FLT0037823,Economy,267.87,Issued
TKT00253823,PAX00253823,BK00137333,FLT0037823,Economy,511.33,Issued
TKT00253824,PAX00253824,BK00137333,FLT0037823,Economy,166.09,Issued
TKT00253825,PAX00253825,BK00137334,FLT0006348,Economy,449.08,Issued
TKT00253826,PAX00253826,BK00137334,FLT0006348,Economy,224.62,Issued
TKT00253827,PAX00253827,BK00137335,FLT0077773,Economy,103.61,Issued
TKT00253828,PAX00253828,BK00137336,FLT0042437,Economy,541.44,Issued
TKT00253829,PAX00253829,BK00137336,FLT0042437,Business,1209.53,Issued
TKT00253830,PAX00253830,BK00137336,FLT0042437,Premium Economy,1009.85,Issued
TKT00253831,PAX00253831,BK00137336,FLT0042437,Economy,399.04,Issued
TKT00253832,PAX00253832,BK00137337,FLT0068504,Economy,285.25,Issued
TKT00253833,PAX00253833,BK00137337,FLT0068504,Business,1207.69,Issued
TKT00253834,PAX00253834,BK00137337,FLT0068504,Economy,321.97,Issued
TKT00253835,PAX00253835,BK00137338,FLT0022052,Economy,448.63,Issued
TKT00253836,PAX00253836,BK00137339,FLT0056636,Economy,251.86,Issued
TKT00253837,PAX00253837,BK00137339,FLT0056636,Premium Economy,811.47,Issued
TKT00253838,PAX00253838,BK00137340,FLT0074556,Premium Economy,1148.7,Issued
TKT00253839,PAX00253839,BK00137341,FLT0013786,Economy,266.9,Issued
TKT00253840,PAX00253840,BK00137341,FLT0013786,Economy,284.78,Issued
TKT00253841,PAX00253841,BK00137342,FLT0007978,Economy,116.19,Issued
TKT00253842,PAX00253842,BK00137343,FLT0008081,Economy,258.77,Issued
TKT00253843,PAX00253843,BK00137343,FLT0008081,Economy,559.04,Issued
TKT00253844,PAX00253844,BK00137344,FLT0028052,Economy,266.67,Issued
TKT00253845,PAX00253845,BK00137344,FLT0028052,Economy,309.82,Issued
TKT00253846,PAX00253846,BK00137344,FLT0028052,First,7085.84,Issued
TKT00253847,PAX00253847,BK00137345,FLT0055118,Economy,287.53,Issued
TKT00253848,PAX00253848,BK00137346,FLT0067311,Economy,579.86,Issued
TKT00253849,PAX00253849,BK00137346,FLT0067311,Premium Economy,603.42,Issued
TKT00253850,PAX00253850,BK00137346,FLT0067311,Economy,562.15,Issued
TKT00253851,PAX00253851,BK00137347,FLT0074335,Economy,530.12,Issued
TKT00253852,PAX00253852,BK00137348,FLT0042865,Economy,122.99,Issued
TKT00253853,PAX00253853,BK00137348,FLT0042865,Economy,586.34,Issued
TKT00253854,PAX00253854,BK00137349,FLT0048232,Business,1927.92,Issued
TKT00253855,PAX00253855,BK00137350,FLT0055650,Economy,104.7,Cancelled
TKT00253856,PAX00253856,BK00137350,FLT0055650,Economy,213.15,Cancelled
TKT00253857,PAX00253857,BK00137351,FLT0031333,Business,2734.93,Issued
TKT00253858,PAX00253858,BK00137352,FLT0018692,Business,2312.94,Issued
TKT00253859,PAX00253859,BK00137352,FLT0018692,First,4158.61,Issued
TKT00253860,PAX00253860,BK00137352,FLT0018692,Economy,311.84,Issued
TKT00253861,PAX00253861,BK00137353,FLT0023333,Economy,504.54,Issued
TKT00253862,PAX00253862,BK00137354,FLT0035973,Economy,405.95,Issued
TKT00253863,PAX00253863,BK00137355,FLT0063589,Economy,563.6,Issued
