booking_id,customer_id,booking_date,flight_id,channel,booking_status,total_amount,currency
BK00124286,CUS0056879,2025-08-14,FLT0013865,Mobile App,Confirmed,1283.09,GBP
BK00124287,CUS0014696,2026-04-08,FLT0025390,Travel Agent,Confirmed,2962.99,CAD
BK00124288,CUS0050283,2025-03-29,FLT0006444,Travel Agent,Confirmed,4273.33,CAD
BK00124289,CUS0008569,2025-12-08,FLT0055277,Mobile App,Confirmed,4397.42,GBP
BK00124290,CUS0054352,2025-09-18,FLT0030529,Mobile App,Confirmed,499.43,EUR
BK00124291,CUS0046136,2025-10-04,FLT0041455,Website,Confirmed,2537.38,EUR
BK00124292,CUS0047857,2026-02-18,FLT0007960,Website,Confirmed,2855.87,CAD
BK00124293,CUS0029830,2025-09-05,FLT0049497,Travel Agent,Confirmed,297.39,USD
BK00124294,CUS0000488,2026-06-18,FLT0033101,Website,Confirmed,92.21,USD
BK00124295,CUS0053325,2026-05-27,FLT0001870,Call Center,Confirmed,3335.07,USD
BK00124296,CUS0055359,2025-08-28,FLT0029296,Website,Confirmed,1299.6,CAD
BK00124297,CUS0024066,2025-05-19,FLT0057513,Website,Confirmed,3008.03,USD
BK00124298,CUS0031192,2025-11-01,FLT0074300,Airport Kiosk,Confirmed,4271.22,EUR
BK00124299,CUS0059692,2025-09-27,FLT0055319,Airport Kiosk,Confirmed,2432.28,GBP
BK00124300,CUS0005517,2025-12-08,FLT0043530,Travel Agent,Confirmed,2788.43,USD
BK00124301,CUS0013773,2025-12-17,FLT0033609,Airport Kiosk,Confirmed,1910.85,GBP
BK00124302,CUS0014568,2025-05-06,FLT0076994,Airport Kiosk,Confirmed,2417.51,USD
BK00124303,CUS0028310,2025-08-05,FLT0013888,Airport Kiosk,Confirmed,3825.37,USD
BK00124304,CUS0039238,2026-04-03,FLT0028805,Airport Kiosk,Confirmed,3843.63,USD
BK00124305,CUS0024564,2025-09-25,FLT0026686,Website,Confirmed,1748.38,USD
BK00124306,CUS0037101,2025-11-19,FLT0026990,Travel Agent,Confirmed,2295.03,GBP
BK00124307,CUS0034420,2026-02-09,FLT0062218,Travel Agent,Confirmed,185.62,USD
BK00124308,CUS0056107,2026-03-08,FLT0043103,Website,Confirmed,2998.01,EUR
BK00124309,CUS0037565,2025-12-01,FLT0035362,Mobile App,Confirmed,859.81,GBP
BK00124310,CUS0005057,2025-07-19,FLT0058371,Mobile App,Confirmed,4039.03,USD
BK00124311,CUS0029618,2025-07-04,FLT0034856,Mobile App,Confirmed,2011.56,USD
BK00124312,CUS0019359,2025-11-06,FLT0058838,Airport Kiosk,Confirmed,2377.0,EUR
BK00124313,CUS0032062,2026-02-09,FLT0046888,Airport Kiosk,Confirmed,458.9,USD
BK00124314,CUS0055232,2026-03-11,FLT0057934,Travel Agent,Confirmed,1702.05,USD
BK00124315,CUS0053706,2025-10-30,FLT0019119,Mobile App,Confirmed,3799.35,USD
BK00124316,CUS0046445,2025-12-03,FLT0064425,Website,Confirmed,1477.35,USD
BK00124317,CUS0041318,2025-04-10,FLT0053842,Mobile App,Confirmed,850.4,USD
BK00124318,CUS0034716,2025-12-25,FLT0014822,Mobile App,Confirmed,3014.45,USD
BK00124319,CUS0024687,2025-12-14,FLT0058116,Call Center,Confirmed,1781.75,USD
BK00124320,CUS0056559,2025-08-07,FLT0046875,Airport Kiosk,Confirmed,1073.21,USD
BK00124321,CUS0038505,2025-07-16,FLT0031658,Airport Kiosk,Cancelled,3776.85,USD
BK00124322,CUS0025514,2025-07-08,FLT0021656,Mobile App,Confirmed,3595.83,USD
BK00124323,CUS0052301,2025-12-21,FLT0066272,Mobile App,Confirmed,1661.39,USD
BK00124324,CUS0030089,2026-04-13,FLT0073909,Call Center,Confirmed,496.35,EUR
BK00124325,CUS0024710,2026-03-27,FLT0069239,Mobile App,Confirmed,1774.41,EUR
BK00124326,CUS0006869,2026-02-16,FLT0063719,Website,Confirmed,3039.44,USD
BK00124327,CUS0043076,2025-12-17,FLT0008847,Website,Confirmed,4472.11,EUR
BK00124328,CUS0000428,2025-04-06,FLT0017838,Travel Agent,Confirmed,996.43,USD
BK00124329,CUS0031116,2025-07-01,FLT0045499,Call Center,Confirmed,3082.9,CAD
BK00124330,CUS0051302,2026-06-18,FLT0053835,Mobile App,Confirmed,2433.76,USD
BK00124331,CUS0032539,2025-09-03,FLT0002442,Website,Confirmed,4039.26,GBP
BK00124332,CUS0013009,2025-06-04,FLT0021561,Airport Kiosk,Cancelled,917.37,USD
BK00124333,CUS0046469,2025-10-01,FLT0019584,Airport Kiosk,Confirmed,2234.5,GBP
BK00124334,CUS0032744,2025-07-23,FLT0051563,Travel Agent,Confirmed,3444.02,USD
BK00124335,CUS0020731,2026-02-19,FLT0009077,Website,Confirmed,3485.35,EUR
BK00124336,CUS0044526,2026-06-12,FLT0013302,Website,Confirmed,2219.54,USD
BK00124337,CUS0035607,2026-03-11,FLT0002028,Call Center,Confirmed,3992.81,USD
BK00124338,CUS0051046,2026-04-07,FLT0066218,Website,Confirmed,4129.98,USD
BK00124339,CUS0024941,2026-03-23,FLT0055378,Travel Agent,Confirmed,4471.95,USD
BK00124340,CUS0011541,2025-06-06,FLT0068193,Airport Kiosk,Confirmed,924.1,AUD
BK00124341,CUS0007954,2025-12-26,FLT0074510,Mobile App,Confirmed,3187.77,USD
BK00124342,CUS0017748,2025-12-05,FLT0009354,Travel Agent,Confirmed,420.21,EUR
BK00124343,CUS0059222,2026-06-02,FLT0008927,Website,Confirmed,3048.84,USD
BK00124344,CUS0017203,2025-09-20,FLT0049959,Call Center,Confirmed,281.21,EUR
BK00124345,CUS0037099,2026-04-23,FLT0044769,Mobile App,Confirmed,875.21,GBP
BK00124346,CUS0006101,2025-05-24,FLT0057803,Call Center,Confirmed,3574.23,GBP
BK00124347,CUS0024790,2025-04-03,FLT0018440,Website,Confirmed,2946.75,USD
BK00124348,CUS0030302,2025-10-20,FLT0012854,Call Center,Confirmed,4116.7,USD
BK00124349,CUS0009498,2026-03-22,FLT0036554,Call Center,Confirmed,1228.74,CAD
BK00124350,CUS0023580,2025-09-20,FLT0067196,Call Center,Confirmed,4171.72,USD
BK00124351,CUS0020913,2026-06-17,FLT0010111,Travel Agent,Confirmed,2509.58,USD
BK00124352,CUS0002972,2026-01-02,FLT0001027,Airport Kiosk,Confirmed,2940.04,USD
BK00124353,CUS0005863,2025-10-04,FLT0066613,Website,Confirmed,1082.43,GBP
BK00124354,CUS0010571,2025-10-27,FLT0001143,Airport Kiosk,Confirmed,1804.27,USD
BK00124355,CUS0034697,2025-11-22,FLT0041323,Call Center,Cancelled,2062.88,EUR
BK00124356,CUS0019844,2025-09-11,FLT0063141,Airport Kiosk,Confirmed,4411.06,EUR
BK00124357,CUS0024746,2025-07-01,FLT0025618,Mobile App,Confirmed,2327.06,AUD
BK00124358,CUS0006135,2026-05-23,FLT0028017,Call Center,Confirmed,2720.36,USD
BK00124359,CUS0034311,2026-04-26,FLT0052200,Airport Kiosk,Confirmed,1939.44,GBP
BK00124360,CUS0029008,2026-03-15,FLT0008507,Mobile App,Confirmed,2329.35,USD
BK00124361,CUS0009314,2026-04-27,FLT0073543,Mobile App,Confirmed,4384.18,EUR
BK00124362,CUS0024391,2026-02-20,FLT0011806,Mobile App,Confirmed,318.58,USD
BK00124363,CUS0030461,2026-04-05,FLT0034630,Mobile App,Confirmed,1787.83,EUR
BK00124364,CUS0041529,2025-11-16,FLT0003870,Website,Confirmed,3662.36,GBP
BK00124365,CUS0058367,2026-01-11,FLT0015741,Mobile App,Confirmed,4032.12,CAD
BK00124366,CUS0033595,2025-06-28,FLT0078077,Travel Agent,Confirmed,2855.71,EUR
BK00124367,CUS0030988,2025-03-18,FLT0046659,Travel Agent,Confirmed,992.28,EUR
BK00124368,CUS0009022,2025-05-13,FLT0071074,Mobile App,Confirmed,1393.13,GBP
BK00124369,CUS0033000,2026-02-24,FLT0033196,Mobile App,Confirmed,3942.24,GBP
BK00124370,CUS0058770,2025-04-13,FLT0066219,Call Center,Confirmed,3443.97,USD
BK00124371,CUS0010947,2025-08-21,FLT0022088,Website,Confirmed,4023.79,USD
BK00124372,CUS0041755,2025-11-16,FLT0038437,Website,Confirmed,2584.87,USD
BK00124373,CUS0049718,2026-06-11,FLT0033800,Mobile App,Confirmed,2619.62,USD
BK00124374,CUS0028361,2025-11-12,FLT0076457,Airport Kiosk,Confirmed,88.92,USD
BK00124375,CUS0008181,2025-08-14,FLT0078369,Travel Agent,Confirmed,3735.77,AUD
BK00124376,CUS0015284,2025-03-26,FLT0078624,Website,Confirmed,3217.18,USD
BK00124377,CUS0053139,2025-08-11,FLT0012803,Airport Kiosk,Confirmed,3303.78,EUR
BK00124378,CUS0002746,2026-06-24,FLT0045105,Website,Confirmed,3588.53,EUR
BK00124379,CUS0024428,2025-10-03,FLT0006375,Call Center,Confirmed,1797.93,USD
BK00124380,CUS0051233,2025-12-25,FLT0065641,Website,Confirmed,2523.89,USD
BK00124381,CUS0020342,2026-05-03,FLT0067450,Travel Agent,Confirmed,926.36,GBP
BK00124382,CUS0036405,2025-10-07,FLT0032648,Travel Agent,Confirmed,3878.95,EUR
BK00124383,CUS0034206,2026-03-15,FLT0067439,Mobile App,Confirmed,1291.44,USD
BK00124384,CUS0034536,2025-08-10,FLT0053185,Website,Confirmed,682.33,USD
BK00124385,CUS0058294,2025-08-20,FLT0048341,Mobile App,Confirmed,932.79,USD
BK00124386,CUS0042014,2025-06-04,FLT0029163,Mobile App,Confirmed,2812.63,USD
BK00124387,CUS0020141,2025-12-11,FLT0046887,Mobile App,Confirmed,4408.48,USD
BK00124388,CUS0057808,2025-11-08,FLT0040168,Website,Confirmed,2534.16,USD
BK00124389,CUS0056009,2026-03-31,FLT0003598,Travel Agent,Cancelled,2359.89,AUD
BK00124390,CUS0017654,2026-05-12,FLT0019303,Travel Agent,Cancelled,1900.03,USD
BK00124391,CUS0003524,2025-10-06,FLT0038071,Mobile App,Confirmed,1862.46,USD
BK00124392,CUS0012390,2025-09-15,FLT0047365,Call Center,Confirmed,2808.57,USD
BK00124393,CUS0009389,2026-03-14,FLT0038677,Call Center,Confirmed,2225.84,EUR
BK00124394,CUS0045784,2025-09-13,FLT0017192,Mobile App,Confirmed,1294.74,AUD
BK00124395,CUS0011731,2025-12-25,FLT0023618,Website,Confirmed,3805.37,USD
BK00124396,CUS0001234,2025-06-29,FLT0042445,Call Center,Confirmed,385.4,EUR
BK00124397,CUS0023795,2025-12-25,FLT0071296,Mobile App,Confirmed,1524.44,GBP
BK00124398,CUS0009610,2026-03-16,FLT0008045,Airport Kiosk,Confirmed,2995.89,EUR
BK00124399,CUS0027432,2025-09-15,FLT0058054,Website,Confirmed,1244.68,USD
BK00124400,CUS0039584,2025-11-02,FLT0005209,Call Center,Refunded,483.3,AUD
BK00124401,CUS0008584,2026-03-12,FLT0065963,Mobile App,Confirmed,324.23,USD
BK00124402,CUS0040341,2025-10-10,FLT0033626,Website,Confirmed,4060.85,AUD
BK00124403,CUS0022545,2025-09-17,FLT0048988,Website,Confirmed,187.82,USD
BK00124404,CUS0049125,2025-02-15,FLT0044739,Airport Kiosk,Confirmed,2420.5,USD
BK00124405,CUS0000154,2025-06-22,FLT0077109,Mobile App,Confirmed,1032.92,EUR
BK00124406,CUS0040226,2025-08-12,FLT0043633,Call Center,Confirmed,1492.28,USD
BK00124407,CUS0030009,2026-04-10,FLT0014320,Call Center,Confirmed,264.42,CAD
BK00124408,CUS0054487,2025-10-21,FLT0008607,Call Center,Confirmed,4007.2,CAD
BK00124409,CUS0042069,2025-02-20,FLT0014258,Airport Kiosk,Confirmed,3750.34,USD
BK00124410,CUS0004891,2026-02-19,FLT0031799,Call Center,Confirmed,4329.5,USD
BK00124411,CUS0027797,2025-07-25,FLT0073121,Mobile App,Confirmed,4153.44,USD
BK00124412,CUS0028064,2026-07-14,FLT0071462,Mobile App,Confirmed,1015.68,USD
BK00124413,CUS0044814,2025-11-14,FLT0049828,Travel Agent,Confirmed,1092.56,USD
BK00124414,CUS0007088,2025-07-16,FLT0035842,Travel Agent,Confirmed,3754.32,USD
BK00124415,CUS0049701,2025-08-02,FLT0062397,Mobile App,Confirmed,4198.23,USD
BK00124416,CUS0056245,2025-09-23,FLT0071642,Airport Kiosk,Confirmed,4394.19,GBP
BK00124417,CUS0052837,2025-12-22,FLT0014105,Call Center,Confirmed,1964.55,USD
BK00124418,CUS0048018,2025-07-07,FLT0079928,Airport Kiosk,Confirmed,3261.57,USD
BK00124419,CUS0016356,2025-09-30,FLT0021671,Airport Kiosk,Confirmed,765.23,USD
BK00124420,CUS0031945,2026-04-24,FLT0061433,Call Center,Confirmed,3212.46,EUR
BK00124421,CUS0010612,2025-08-20,FLT0075101,Call Center,Confirmed,724.77,GBP
BK00124422,CUS0057891,2025-08-13,FLT0007056,Airport Kiosk,Cancelled,3595.26,USD
BK00124423,CUS0029373,2025-12-21,FLT0034549,Mobile App,Confirmed,4151.77,EUR
BK00124424,CUS0025531,2025-12-08,FLT0023157,Airport Kiosk,Confirmed,4174.24,EUR
BK00124425,CUS0023586,2025-12-01,FLT0069810,Travel Agent,Confirmed,961.49,EUR
BK00124426,CUS0057774,2026-04-19,FLT0071916,Call Center,Confirmed,1809.8,AUD
BK00124427,CUS0008915,2025-09-25,FLT0009891,Airport Kiosk,Confirmed,217.06,USD
BK00124428,CUS0042869,2025-12-31,FLT0032088,Airport Kiosk,Confirmed,1943.49,USD
BK00124429,CUS0032322,2026-05-22,FLT0033786,Travel Agent,Confirmed,1327.28,USD
BK00124430,CUS0058370,2025-12-13,FLT0051365,Airport Kiosk,Confirmed,3298.67,USD
BK00124431,CUS0032798,2025-09-15,FLT0014058,Mobile App,Confirmed,677.93,USD
BK00124432,CUS0021680,2025-07-19,FLT0019661,Mobile App,Confirmed,4002.59,CAD
BK00124433,CUS0007187,2025-08-26,FLT0055717,Airport Kiosk,Confirmed,4436.26,EUR
BK00124434,CUS0000051,2025-10-11,FLT0009448,Call Center,Confirmed,1558.25,USD
BK00124435,CUS0026457,2026-01-08,FLT0010520,Travel Agent,Confirmed,1550.01,CAD
BK00124436,CUS0008948,2026-06-26,FLT0060226,Website,Confirmed,1213.01,USD
BK00124437,CUS0013933,2025-12-02,FLT0048296,Call Center,Confirmed,2682.41,USD
BK00124438,CUS0020813,2026-03-22,FLT0040522,Airport Kiosk,Confirmed,4215.99,EUR
BK00124439,CUS0034226,2026-01-24,FLT0048148,Website,Confirmed,853.89,USD
BK00124440,CUS0004620,2026-04-20,FLT0040545,Airport Kiosk,Confirmed,3517.14,GBP
BK00124441,CUS0038121,2026-01-27,FLT0059633,Airport Kiosk,Confirmed,3842.31,GBP
BK00124442,CUS0011515,2025-10-11,FLT0017370,Website,Confirmed,3204.49,USD
BK00124443,CUS0000332,2025-11-07,FLT0066891,Airport Kiosk,Confirmed,222.93,USD
BK00124444,CUS0052220,2025-09-04,FLT0031543,Airport Kiosk,Confirmed,2719.98,AUD
BK00124445,CUS0015400,2025-08-17,FLT0027870,Airport Kiosk,Confirmed,284.25,USD
BK00124446,CUS0028440,2026-02-10,FLT0077629,Airport Kiosk,Confirmed,1662.14,USD
BK00124447,CUS0001778,2025-12-26,FLT0022187,Travel Agent,Confirmed,3331.59,EUR
BK00124448,CUS0054252,2025-09-08,FLT0068660,Travel Agent,Confirmed,1101.88,AUD
BK00124449,CUS0051773,2025-10-26,FLT0010569,Travel Agent,Confirmed,3118.74,USD
BK00124450,CUS0035351,2026-01-15,FLT0057991,Travel Agent,Confirmed,2795.07,USD
BK00124451,CUS0031929,2026-04-11,FLT0069124,Call Center,Cancelled,3506.84,USD
BK00124452,CUS0026383,2025-02-21,FLT0043966,Travel Agent,Confirmed,3561.13,USD
BK00124453,CUS0046200,2025-08-14,FLT0048012,Call Center,Confirmed,1477.02,USD
BK00124454,CUS0056418,2026-02-08,FLT0031201,Website,Confirmed,3005.53,EUR
BK00124455,CUS0051712,2026-04-14,FLT0005701,Airport Kiosk,Confirmed,3178.12,EUR
BK00124456,CUS0012570,2026-02-04,FLT0074208,Travel Agent,Confirmed,4316.31,USD
BK00124457,CUS0003208,2025-06-05,FLT0049661,Travel Agent,Confirmed,1183.59,CAD
BK00124458,CUS0004608,2026-04-25,FLT0019462,Travel Agent,Confirmed,1585.92,EUR
BK00124459,CUS0032989,2026-05-09,FLT0014241,Mobile App,Confirmed,3374.55,USD
BK00124460,CUS0022533,2025-07-15,FLT0052400,Airport Kiosk,Confirmed,4012.3,USD
BK00124461,CUS0025664,2025-04-29,FLT0012738,Mobile App,Confirmed,3422.61,USD
BK00124462,CUS0015639,2025-08-24,FLT0009729,Mobile App,Refunded,3345.2,USD
BK00124463,CUS0032575,2025-07-15,FLT0061446,Website,Confirmed,3036.7,USD
BK00124464,CUS0050444,2025-12-28,FLT0018559,Website,Confirmed,898.62,USD
BK00124465,CUS0041203,2025-05-29,FLT0023358,Mobile App,Confirmed,4308.64,USD
BK00124466,CUS0004029,2026-04-27,FLT0011274,Travel Agent,Confirmed,157.32,EUR
BK00124467,CUS0018089,2026-01-21,FLT0058630,Mobile App,Confirmed,772.59,EUR
BK00124468,CUS0003506,2025-11-24,FLT0002397,Website,Confirmed,4351.87,EUR
BK00124469,CUS0019671,2025-12-08,FLT0060218,Website,Confirmed,2020.33,EUR
BK00124470,CUS0036105,2025-07-19,FLT0014850,Mobile App,Cancelled,859.06,USD
BK00124471,CUS0014008,2025-07-21,FLT0078355,Travel Agent,Confirmed,1618.21,USD
BK00124472,CUS0045541,2026-01-26,FLT0068885,Airport Kiosk,Confirmed,762.11,EUR
BK00124473,CUS0038939,2026-02-07,FLT0059970,Travel Agent,Confirmed,1525.74,USD
BK00124474,CUS0058157,2025-10-20,FLT0018017,Website,Confirmed,3773.66,AUD
BK00124475,CUS0017585,2025-09-14,FLT0077612,Mobile App,Confirmed,4295.16,USD
BK00124476,CUS0012673,2026-01-12,FLT0038064,Mobile App,Confirmed,3226.45,USD
BK00124477,CUS0027961,2025-12-26,FLT0001424,Airport Kiosk,Confirmed,1294.33,EUR
BK00124478,CUS0006190,2025-12-10,FLT0012869,Website,Confirmed,973.35,USD
BK00124479,CUS0013787,2025-04-25,FLT0067563,Call Center,Confirmed,3954.16,GBP
BK00124480,CUS0040605,2026-06-17,FLT0059406,Website,Confirmed,2088.34,AUD
BK00124481,CUS0037698,2025-09-03,FLT0018632,Website,Confirmed,4311.45,USD
BK00124482,CUS0055713,2025-09-25,FLT0030756,Travel Agent,Confirmed,2728.26,EUR
BK00124483,CUS0044776,2025-10-02,FLT0021264,Airport Kiosk,Confirmed,809.56,AUD
BK00124484,CUS0035056,2025-11-06,FLT0044725,Mobile App,Confirmed,3009.49,GBP
BK00124485,CUS0042413,2025-05-07,FLT0022249,Call Center,Confirmed,722.47,EUR
BK00124486,CUS0038301,2026-05-13,FLT0076996,Travel Agent,Confirmed,2333.13,GBP
BK00124487,CUS0014186,2025-07-31,FLT0054258,Mobile App,Cancelled,84.67,EUR
BK00124488,CUS0024682,2025-09-25,FLT0030741,Travel Agent,Confirmed,196.57,GBP
BK00124489,CUS0000865,2025-07-24,FLT0028759,Mobile App,Confirmed,1273.71,EUR
BK00124490,CUS0007240,2025-04-20,FLT0017493,Travel Agent,Confirmed,376.0,USD
BK00124491,CUS0026513,2025-12-18,FLT0047900,Call Center,Confirmed,1001.04,USD
BK00124492,CUS0014527,2025-06-09,FLT0051462,Website,Confirmed,3683.34,USD
BK00124493,CUS0010795,2025-05-27,FLT0055795,Travel Agent,Confirmed,1632.77,EUR
BK00124494,CUS0013809,2025-10-11,FLT0027097,Travel Agent,Confirmed,3857.47,GBP
BK00124495,CUS0000615,2026-02-24,FLT0009574,Website,Confirmed,2156.0,USD
BK00124496,CUS0026400,2025-10-04,FLT0003966,Call Center,Confirmed,3304.49,USD
BK00124497,CUS0045299,2025-07-23,FLT0068675,Mobile App,Confirmed,3272.93,EUR
BK00124498,CUS0020369,2025-03-26,FLT0079018,Travel Agent,Confirmed,978.54,USD
BK00124499,CUS0024187,2025-04-23,FLT0027999,Airport Kiosk,Confirmed,2168.78,USD
BK00124500,CUS0046665,2025-11-20,FLT0045392,Travel Agent,Confirmed,456.36,USD
BK00124501,CUS0022255,2025-07-27,FLT0028509,Airport Kiosk,Confirmed,1710.84,USD
BK00124502,CUS0033060,2025-11-21,FLT0045514,Mobile App,Confirmed,2732.37,USD
BK00124503,CUS0025394,2025-05-07,FLT0078795,Website,Confirmed,1749.42,AUD
BK00124504,CUS0037155,2026-05-13,FLT0003688,Mobile App,Confirmed,3355.59,USD
BK00124505,CUS0031492,2025-03-05,FLT0067043,Website,Confirmed,3978.29,GBP
BK00124506,CUS0023003,2026-06-05,FLT0039089,Airport Kiosk,Confirmed,2779.47,EUR
BK00124507,CUS0007320,2025-10-18,FLT0040051,Airport Kiosk,Confirmed,3935.32,USD
BK00124508,CUS0053493,2025-07-10,FLT0078662,Airport Kiosk,Confirmed,3462.75,GBP
BK00124509,CUS0007953,2025-10-08,FLT0023223,Travel Agent,Confirmed,3561.24,CAD
BK00124510,CUS0022500,2026-04-19,FLT0021705,Call Center,Confirmed,781.67,USD
BK00124511,CUS0049544,2025-12-23,FLT0048540,Mobile App,Confirmed,3478.99,AUD
BK00124512,CUS0027493,2025-03-19,FLT0077105,Call Center,Confirmed,892.22,USD
BK00124513,CUS0006131,2025-10-12,FLT0069528,Call Center,Confirmed,2456.67,USD
BK00124514,CUS0036474,2025-09-14,FLT0075672,Call Center,Confirmed,546.42,USD
BK00124515,CUS0021444,2026-04-06,FLT0059929,Mobile App,Confirmed,3297.47,CAD
BK00124516,CUS0014182,2025-09-19,FLT0053418,Airport Kiosk,Confirmed,3619.43,CAD
BK00124517,CUS0028674,2025-09-26,FLT0018488,Travel Agent,Confirmed,2847.56,GBP
BK00124518,CUS0019000,2025-08-31,FLT0020410,Travel Agent,Cancelled,427.94,USD
BK00124519,CUS0016417,2026-06-20,FLT0041964,Website,Confirmed,2359.33,EUR
BK00124520,CUS0056212,2025-10-30,FLT0060922,Call Center,Confirmed,3686.69,USD
BK00124521,CUS0059139,2025-12-27,FLT0051214,Travel Agent,Confirmed,4232.14,EUR
BK00124522,CUS0004788,2025-07-01,FLT0041276,Travel Agent,Confirmed,84.58,USD
BK00124523,CUS0020258,2026-04-13,FLT0067026,Call Center,Confirmed,938.69,USD
BK00124524,CUS0039024,2025-11-21,FLT0011563,Mobile App,Confirmed,3300.09,USD
BK00124525,CUS0001227,2025-03-15,FLT0019895,Travel Agent,Confirmed,1860.27,USD
BK00124526,CUS0007015,2025-11-23,FLT0041445,Mobile App,Confirmed,4380.74,EUR
BK00124527,CUS0005545,2025-10-02,FLT0060479,Travel Agent,Confirmed,1777.17,USD
BK00124528,CUS0018745,2025-07-29,FLT0063378,Travel Agent,Confirmed,1336.68,EUR
BK00124529,CUS0040830,2025-06-15,FLT0017964,Mobile App,Confirmed,2440.37,USD
BK00124530,CUS0030196,2026-01-24,FLT0074924,Call Center,Confirmed,2180.24,USD
BK00124531,CUS0006290,2025-05-08,FLT0037855,Mobile App,Confirmed,3872.52,EUR
BK00124532,CUS0013882,2026-01-06,FLT0024748,Airport Kiosk,Confirmed,2957.8,EUR
BK00124533,CUS0034625,2025-06-03,FLT0011170,Travel Agent,Cancelled,505.83,USD
BK00124534,CUS0033904,2025-07-21,FLT0032660,Airport Kiosk,Cancelled,2752.81,USD
BK00124535,CUS0000347,2025-12-09,FLT0007551,Call Center,Confirmed,3253.06,USD
BK00124536,CUS0022338,2026-03-18,FLT0037899,Call Center,Confirmed,3338.27,GBP
BK00124537,CUS0030831,2026-03-12,FLT0053007,Call Center,Confirmed,2470.14,USD
BK00124538,CUS0017873,2025-08-02,FLT0058198,Travel Agent,Confirmed,387.18,EUR
BK00124539,CUS0010952,2025-07-09,FLT0012432,Mobile App,Confirmed,3804.24,GBP
BK00124540,CUS0033632,2026-07-03,FLT0043115,Travel Agent,Confirmed,2142.06,EUR
BK00124541,CUS0008495,2025-10-24,FLT0000617,Airport Kiosk,Confirmed,4267.86,GBP
BK00124542,CUS0021519,2026-03-01,FLT0032414,Mobile App,Confirmed,2133.59,USD
BK00124543,CUS0039546,2025-12-10,FLT0059725,Mobile App,Confirmed,1061.79,GBP
BK00124544,CUS0019279,2025-08-20,FLT0011978,Mobile App,Confirmed,222.63,EUR
BK00124545,CUS0041549,2025-12-23,FLT0052279,Travel Agent,Confirmed,3631.13,GBP
BK00124546,CUS0056314,2026-06-07,FLT0033286,Travel Agent,Confirmed,1203.54,GBP
BK00124547,CUS0018098,2026-05-22,FLT0009859,Mobile App,Confirmed,2266.78,USD
BK00124548,CUS0008109,2025-04-01,FLT0002616,Website,Confirmed,2792.58,EUR
BK00124549,CUS0013971,2026-02-18,FLT0062089,Airport Kiosk,Confirmed,2879.44,EUR
BK00124550,CUS0026662,2025-08-11,FLT0037612,Website,Confirmed,3053.76,CAD
BK00124551,CUS0026463,2025-07-19,FLT0057801,Travel Agent,Confirmed,4453.88,USD
BK00124552,CUS0037675,2025-04-23,FLT0012554,Travel Agent,Confirmed,3525.95,USD
BK00124553,CUS0004308,2025-09-21,FLT0040639,Call Center,Confirmed,417.88,GBP
BK00124554,CUS0036365,2025-11-19,FLT0063377,Travel Agent,Cancelled,3704.67,USD
BK00124555,CUS0015511,2025-08-20,FLT0012957,Mobile App,Confirmed,3991.88,USD
BK00124556,CUS0032646,2025-04-25,FLT0041564,Call Center,Confirmed,4266.05,USD
BK00124557,CUS0001988,2026-02-17,FLT0073226,Website,Confirmed,2638.31,USD
BK00124558,CUS0048763,2026-01-29,FLT0046147,Airport Kiosk,Confirmed,3675.69,USD
BK00124559,CUS0039828,2026-02-08,FLT0038889,Call Center,Confirmed,1458.78,AUD
BK00124560,CUS0051424,2026-07-19,FLT0011125,Website,Confirmed,1651.79,USD
BK00124561,CUS0053176,2025-08-12,FLT0002038,Website,Confirmed,1803.19,USD
BK00124562,CUS0044401,2026-03-17,FLT0068670,Travel Agent,Confirmed,3140.59,USD
BK00124563,CUS0048725,2026-02-04,FLT0023768,Airport Kiosk,Confirmed,3959.8,GBP
BK00124564,CUS0057421,2026-01-01,FLT0012533,Mobile App,Confirmed,1977.83,EUR
BK00124565,CUS0035751,2026-02-08,FLT0010253,Mobile App,Confirmed,2368.1,GBP
BK00124566,CUS0058782,2025-11-08,FLT0007056,Mobile App,Confirmed,2027.41,USD
BK00124567,CUS0057279,2026-02-24,FLT0077355,Travel Agent,Confirmed,1713.1,USD
BK00124568,CUS0037907,2025-09-18,FLT0004145,Airport Kiosk,Confirmed,4256.51,USD
BK00124569,CUS0028317,2025-12-07,FLT0060983,Airport Kiosk,Confirmed,946.35,AUD
BK00124570,CUS0012242,2025-07-07,FLT0017057,Travel Agent,Confirmed,663.05,GBP
BK00124571,CUS0031629,2026-04-29,FLT0018244,Website,Confirmed,3611.36,USD
BK00124572,CUS0006243,2026-04-23,FLT0050503,Airport Kiosk,Confirmed,304.06,USD
BK00124573,CUS0041121,2025-07-21,FLT0071731,Airport Kiosk,Confirmed,4389.85,USD
BK00124574,CUS0046260,2025-04-26,FLT0074130,Airport Kiosk,Confirmed,3056.35,EUR
BK00124575,CUS0001962,2026-03-16,FLT0071670,Travel Agent,Confirmed,1291.25,EUR
BK00124576,CUS0012645,2025-12-29,FLT0030844,Website,Confirmed,3836.68,GBP
BK00124577,CUS0039761,2025-12-03,FLT0048477,Travel Agent,Confirmed,2640.47,CAD
BK00124578,CUS0006703,2025-11-13,FLT0015603,Website,Confirmed,1555.46,USD
BK00124579,CUS0053158,2025-10-17,FLT0010441,Mobile App,Confirmed,3904.39,GBP
