fuel_id,flight_id,aircraft_id,fuel_liters,fuel_cost
FUEL0070482,FLT0070482,ACFT00566,8941.2,9427.12
FUEL0070483,FLT0070483,ACFT00406,53210.3,48535.83
FUEL0070484,FLT0070484,ACFT00548,15380.6,16508.87
FUEL0070485,FLT0070485,ACFT00059,10161.0,8492.38
FUEL0070486,FLT0070486,ACFT00451,42223.7,41346.76
FUEL0070487,FLT0070487,ACFT00569,31335.9,30024.95
FUEL0070488,FLT0070488,ACFT00355,14346.0,11804.27
FUEL0070489,FLT0070489,ACFT00290,4925.9,5306.63
FUEL0070490,FLT0070490,ACFT00599,32491.9,28716.2
FUEL0070491,FLT0070491,ACFT00333,23393.8,22982.69
FUEL0070492,FLT0070492,ACFT00468,45181.0,37558.17
FUEL0070493,FLT0070493,ACFT00129,24626.2,26369.71
FUEL0070494,FLT0070494,ACFT00552,53711.2,50149.6
FUEL0070495,FLT0070495,ACFT00053,19545.2,16859.1
FUEL0070496,FLT0070496,ACFT00488,38766.3,33683.89
FUEL0070497,FLT0070497,ACFT00098,38211.3,38373.56
FUEL0070498,FLT0070498,ACFT00302,44056.0,42181.22
FUEL0070499,FLT0070499,ACFT00003,18139.6,15918.04
FUEL0070500,FLT0070500,ACFT00347,22974.4,20204.91
FUEL0070501,FLT0070501,ACFT00292,38576.2,29003.74
FUEL0070502,FLT0070502,ACFT00003,3400.1,2815.34
FUEL0070503,FLT0070503,ACFT00435,7467.6,8110.62
FUEL0070504,FLT0070504,ACFT00262,2638.6,2191.9
FUEL0070505,FLT0070505,ACFT00381,32151.4,27656.62
FUEL0070506,FLT0070506,ACFT00142,5166.5,5451.88
FUEL0070507,FLT0070507,ACFT00395,21695.0,21561.02
FUEL0070508,FLT0070508,ACFT00154,2022.5,1956.26
FUEL0070509,FLT0070509,ACFT00353,34706.7,28551.87
FUEL0070510,FLT0070510,ACFT00318,2159.5,2280.48
FUEL0070511,FLT0070511,ACFT00173,15376.3,15178.46
FUEL0070512,FLT0070512,ACFT00087,21798.2,20126.92
FUEL0070513,FLT0070513,ACFT00501,21675.4,18247.08
FUEL0070514,FLT0070514,ACFT00264,28730.7,21957.37
FUEL0070515,FLT0070515,ACFT00297,31351.7,31874.24
FUEL0070516,FLT0070516,ACFT00126,33304.0,29130.26
FUEL0070517,FLT0070517,ACFT00468,36434.8,34225.18
FUEL0070518,FLT0070518,ACFT00019,8043.8,7630.96
FUEL0070519,FLT0070519,ACFT00420,42465.6,45393.18
FUEL0070520,FLT0070520,ACFT00103,45123.1,40826.44
FUEL0070521,FLT0070521,ACFT00430,22413.5,24517.99
FUEL0070522,FLT0070522,ACFT00183,21129.9,20395.8
FUEL0070523,FLT0070523,ACFT00222,31542.0,24318.28
FUEL0070524,FLT0070524,ACFT00314,17232.5,17554.11
FUEL0070525,FLT0070525,ACFT00107,53898.9,50053.19
FUEL0070526,FLT0070526,ACFT00540,5454.2,5650.4
FUEL0070527,FLT0070527,ACFT00215,14746.4,12807.33
FUEL0070528,FLT0070528,ACFT00562,40196.7,38152.2
FUEL0070529,FLT0070529,ACFT00444,21104.8,17236.67
FUEL0070530,FLT0070530,ACFT00063,56526.7,49026.13
FUEL0070531,FLT0070531,ACFT00044,12078.0,9558.16
FUEL0070532,FLT0070532,ACFT00093,4420.3,4163.92
FUEL0070533,FLT0070533,ACFT00149,35573.4,30314.27
FUEL0070534,FLT0070534,ACFT00300,7051.3,7724.04
FUEL0070535,FLT0070535,ACFT00294,22398.8,22746.35
FUEL0070536,FLT0070536,ACFT00277,15838.8,12615.4
FUEL0070537,FLT0070537,ACFT00190,46698.0,47120.89
FUEL0070538,FLT0070538,ACFT00417,44273.1,36291.67
FUEL0070539,FLT0070539,ACFT00356,34989.4,31360.22
FUEL0070540,FLT0070540,ACFT00052,5213.1,4770.15
FUEL0070541,FLT0070541,ACFT00292,15874.4,12944.84
FUEL0070542,FLT0070542,ACFT00411,19458.3,15893.51
FUEL0070543,FLT0070543,ACFT00132,5905.2,4824.15
FUEL0070544,FLT0070544,ACFT00082,45498.3,41186.34
FUEL0070545,FLT0070545,ACFT00401,7685.4,6667.05
FUEL0070546,FLT0070546,ACFT00546,53217.0,42696.73
FUEL0070547,FLT0070547,ACFT00090,10621.9,9643.77
FUEL0070548,FLT0070548,ACFT00572,10082.8,9959.91
FUEL0070549,FLT0070549,ACFT00575,2664.7,2208.67
FUEL0070550,FLT0070550,ACFT00248,40425.5,33175.7
FUEL0070551,FLT0070551,ACFT00372,30328.0,27354.78
FUEL0070552,FLT0070552,ACFT00572,20271.6,18040.1
FUEL0070553,FLT0070553,ACFT00431,16628.6,17683.2
FUEL0070554,FLT0070554,ACFT00232,15001.0,12453.5
FUEL0070555,FLT0070555,ACFT00448,14139.9,10840.23
FUEL0070556,FLT0070556,ACFT00153,17942.8,18332.61
FUEL0070557,FLT0070557,ACFT00590,28928.2,22011.2
FUEL0070558,FLT0070558,ACFT00121,17380.7,14154.47
FUEL0070559,FLT0070559,ACFT00575,47649.9,39039.12
FUEL0070560,FLT0070560,ACFT00458,16017.5,17171.75
FUEL0070561,FLT0070561,ACFT00173,32138.8,34001.48
FUEL0070562,FLT0070562,ACFT00299,19678.3,15582.94
FUEL0070563,FLT0070563,ACFT00333,18458.1,17040.71
FUEL0070564,FLT0070564,ACFT00472,21639.2,22632.25
FUEL0070565,FLT0070565,ACFT00585,19371.6,16292.11
FUEL0070566,FLT0070566,ACFT00052,4778.5,4609.48
FUEL0070567,FLT0070567,ACFT00393,28337.7,27440.54
FUEL0070568,FLT0070568,ACFT00241,38061.0,29678.79
FUEL0070569,FLT0070569,ACFT00531,41641.7,38376.37
FUEL0070570,FLT0070570,ACFT00143,41524.7,35349.7
FUEL0070571,FLT0070571,ACFT00481,30748.0,30559.96
FUEL0070572,FLT0070572,ACFT00253,53929.1,54816.27
FUEL0070573,FLT0070573,ACFT00092,11040.1,8679.75
FUEL0070574,FLT0070574,ACFT00478,54461.2,58791.54
FUEL0070575,FLT0070575,ACFT00213,4461.4,3364.22
FUEL0070576,FLT0070576,ACFT00557,28116.9,30599.12
FUEL0070577,FLT0070577,ACFT00581,7481.3,5919.98
FUEL0070578,FLT0070578,ACFT00069,2497.1,2600.49
FUEL0070579,FLT0070579,ACFT00098,27164.7,27238.66
FUEL0070580,FLT0070580,ACFT00189,20756.7,21707.57
FUEL0070581,FLT0070581,ACFT00313,6067.4,4986.14
FUEL0070582,FLT0070582,ACFT00075,12334.3,10854.44
FUEL0070583,FLT0070583,ACFT00449,41160.0,40040.06
FUEL0070584,FLT0070584,ACFT00137,51847.9,51932.16
FUEL0070585,FLT0070585,ACFT00376,29333.9,23824.07
FUEL0070586,FLT0070586,ACFT00268,30853.2,23766.3
FUEL0070587,FLT0070587,ACFT00582,40724.5,36549.74
FUEL0070588,FLT0070588,ACFT00124,26069.4,24056.22
FUEL0070589,FLT0070589,ACFT00107,18823.2,15026.66
FUEL0070590,FLT0070590,ACFT00054,22481.8,23361.07
FUEL0070591,FLT0070591,ACFT00006,2713.3,2223.22
FUEL0070592,FLT0070592,ACFT00039,8386.0,6677.79
FUEL0070593,FLT0070593,ACFT00067,24773.8,20925.23
FUEL0070594,FLT0070594,ACFT00479,37629.9,30766.42
FUEL0070595,FLT0070595,ACFT00513,20171.7,19521.85
FUEL0070596,FLT0070596,ACFT00406,10907.4,11306.81
FUEL0070597,FLT0070597,ACFT00132,31390.5,30556.64
FUEL0070598,FLT0070598,ACFT00071,48865.7,37218.44
FUEL0070599,FLT0070599,ACFT00501,9909.4,9526.32
FUEL0070600,FLT0070600,ACFT00544,38833.0,33850.8
FUEL0070601,FLT0070601,ACFT00107,31519.9,33389.45
FUEL0070602,FLT0070602,ACFT00552,24418.0,21239.03
FUEL0070603,FLT0070603,ACFT00058,13036.9,10258.39
FUEL0070604,FLT0070604,ACFT00478,2288.3,2178.96
FUEL0070605,FLT0070605,ACFT00346,32683.0,29402.91
FUEL0070606,FLT0070606,ACFT00370,45220.1,37117.19
FUEL0070607,FLT0070607,ACFT00331,52247.3,50048.24
FUEL0070608,FLT0070608,ACFT00264,24344.6,20007.0
FUEL0070609,FLT0070609,ACFT00402,2336.4,2206.38
FUEL0070610,FLT0070610,ACFT00247,46974.8,45072.05
FUEL0070611,FLT0070611,ACFT00463,31026.1,27276.77
FUEL0070612,FLT0070612,ACFT00026,45205.0,43475.17
FUEL0070613,FLT0070613,ACFT00110,29034.3,22082.54
FUEL0070614,FLT0070614,ACFT00409,50951.1,39511.08
FUEL0070615,FLT0070615,ACFT00235,24587.1,19524.2
FUEL0070616,FLT0070616,ACFT00371,47971.7,44054.48
FUEL0070617,FLT0070617,ACFT00143,1284.0,1235.04
FUEL0070618,FLT0070618,ACFT00149,40300.6,37278.76
FUEL0070619,FLT0070619,ACFT00220,15883.6,17275.11
FUEL0070620,FLT0070620,ACFT00124,38903.1,33898.33
FUEL0070621,FLT0070621,ACFT00276,16414.6,13938.69
FUEL0070622,FLT0070622,ACFT00250,33735.0,33737.45
FUEL0070623,FLT0070623,ACFT00531,1023.3,998.71
FUEL0070624,FLT0070624,ACFT00081,17280.5,18601.84
FUEL0070625,FLT0070625,ACFT00146,35954.9,36485.96
FUEL0070626,FLT0070626,ACFT00264,37054.2,28662.36
FUEL0070627,FLT0070627,ACFT00299,20607.5,16004.19
FUEL0070628,FLT0070628,ACFT00254,756.7,783.22
FUEL0070629,FLT0070629,ACFT00336,30186.9,27638.86
FUEL0070630,FLT0070630,ACFT00560,30440.9,26452.97
FUEL0070631,FLT0070631,ACFT00468,37528.7,30238.96
FUEL0070632,FLT0070632,ACFT00488,47319.7,45599.46
FUEL0070633,FLT0070633,ACFT00001,41901.6,44087.61
FUEL0070634,FLT0070634,ACFT00534,30180.2,23000.68
FUEL0070635,FLT0070635,ACFT00061,11108.6,9848.66
FUEL0070636,FLT0070636,ACFT00469,12116.0,10784.35
FUEL0070637,FLT0070637,ACFT00426,10147.6,9434.98
FUEL0070638,FLT0070638,ACFT00214,9568.8,7559.42
FUEL0070639,FLT0070639,ACFT00144,49281.7,53591.36
FUEL0070640,FLT0070640,ACFT00394,9732.7,9749.95
FUEL0070641,FLT0070641,ACFT00534,43089.6,40122.8
FUEL0070642,FLT0070642,ACFT00197,12765.8,11674.96
FUEL0070643,FLT0070643,ACFT00305,26138.8,19645.0
FUEL0070644,FLT0070644,ACFT00230,21917.4,17702.11
FUEL0070645,FLT0070645,ACFT00485,24903.2,19682.49
FUEL0070646,FLT0070646,ACFT00431,32937.0,27061.5
FUEL0070647,FLT0070647,ACFT00366,30103.4,29208.19
FUEL0070648,FLT0070648,ACFT00595,45123.5,45601.33
FUEL0070649,FLT0070649,ACFT00409,5717.2,5649.55
FUEL0070650,FLT0070650,ACFT00355,8511.3,7170.31
FUEL0070651,FLT0070651,ACFT00522,19282.3,16742.71
FUEL0070652,FLT0070652,ACFT00028,9057.6,9090.14
FUEL0070653,FLT0070653,ACFT00257,40712.4,35553.22
FUEL0070654,FLT0070654,ACFT00565,22911.8,17883.05
FUEL0070655,FLT0070655,ACFT00412,49252.8,49021.08
FUEL0070656,FLT0070656,ACFT00374,25937.4,23435.34
FUEL0070657,FLT0070657,ACFT00030,34336.2,31440.81
FUEL0070658,FLT0070658,ACFT00188,43528.1,40536.61
FUEL0070659,FLT0070659,ACFT00523,19466.7,18465.55
FUEL0070660,FLT0070660,ACFT00162,3803.2,3779.6
FUEL0070661,FLT0070661,ACFT00229,12008.3,11619.37
FUEL0070662,FLT0070662,ACFT00094,24292.9,23966.53
FUEL0070663,FLT0070663,ACFT00126,12110.7,11391.76
FUEL0070664,FLT0070664,ACFT00038,19606.0,18264.04
FUEL0070665,FLT0070665,ACFT00259,21419.0,20758.34
FUEL0070666,FLT0070666,ACFT00264,1150.4,934.44
FUEL0070667,FLT0070667,ACFT00315,44760.9,48900.99
FUEL0070668,FLT0070668,ACFT00488,39045.0,42948.01
FUEL0070669,FLT0070669,ACFT00059,1257.3,1335.29
FUEL0070670,FLT0070670,ACFT00433,14278.7,13736.32
FUEL0070671,FLT0070671,ACFT00041,42465.6,35071.22
FUEL0070672,FLT0070672,ACFT00597,34199.6,27779.19
FUEL0070673,FLT0070673,ACFT00085,34680.3,32982.21
FUEL0070674,FLT0070674,ACFT00102,10883.9,9215.29
FUEL0070675,FLT0070675,ACFT00147,6400.3,6273.43
FUEL0070676,FLT0070676,ACFT00363,50555.5,42772.96
FUEL0070677,FLT0070677,ACFT00156,34960.9,35474.22
FUEL0070678,FLT0070678,ACFT00445,8761.3,7713.66
FUEL0070679,FLT0070679,ACFT00438,39066.2,32840.85
FUEL0070680,FLT0070680,ACFT00100,14352.6,12136.7
FUEL0070681,FLT0070681,ACFT00149,43437.2,44939.65
FUEL0070682,FLT0070682,ACFT00120,29861.6,32296.45
FUEL0070683,FLT0070683,ACFT00133,43774.6,37765.42
FUEL0070684,FLT0070684,ACFT00033,10913.4,9957.81
FUEL0070685,FLT0070685,ACFT00130,52992.3,51586.86
FUEL0070686,FLT0070686,ACFT00238,35462.3,31989.66
FUEL0070687,FLT0070687,ACFT00125,13476.6,14642.42
FUEL0070688,FLT0070688,ACFT00081,18623.7,15240.36
FUEL0070689,FLT0070689,ACFT00444,37545.9,37828.14
FUEL0070690,FLT0070690,ACFT00368,2049.6,1588.98
FUEL0070691,FLT0070691,ACFT00383,37530.0,28779.24
FUEL0070692,FLT0070692,ACFT00009,39379.8,35380.77
FUEL0070693,FLT0070693,ACFT00368,29578.8,31337.44
FUEL0070694,FLT0070694,ACFT00521,53616.9,41441.09
FUEL0070695,FLT0070695,ACFT00361,16653.9,13121.81
FUEL0070696,FLT0070696,ACFT00525,28645.1,24750.33
FUEL0070697,FLT0070697,ACFT00587,14424.3,12116.01
FUEL0070698,FLT0070698,ACFT00414,53953.1,57717.59
FUEL0070699,FLT0070699,ACFT00003,29382.6,22856.08
FUEL0070700,FLT0070700,ACFT00422,47522.3,44929.93
FUEL0070701,FLT0070701,ACFT00111,1285.7,992.32
FUEL0070702,FLT0070702,ACFT00324,22502.7,24740.89
FUEL0070703,FLT0070703,ACFT00364,40026.0,43178.22
FUEL0070704,FLT0070704,ACFT00418,54256.9,45519.72
FUEL0070705,FLT0070705,ACFT00354,6241.9,5316.58
FUEL0070706,FLT0070706,ACFT00570,16052.9,14830.64
FUEL0070707,FLT0070707,ACFT00118,43999.5,37302.32
FUEL0070708,FLT0070708,ACFT00020,51594.0,39284.49
FUEL0070709,FLT0070709,ACFT00048,27656.8,29418.01
FUEL0070710,FLT0070710,ACFT00118,26057.2,21573.94
FUEL0070711,FLT0070711,ACFT00225,2670.8,2551.98
FUEL0070712,FLT0070712,ACFT00472,39320.4,37992.97
FUEL0070713,FLT0070713,ACFT00539,38258.0,31599.49
FUEL0070714,FLT0070714,ACFT00219,50155.9,54419.46
FUEL0070715,FLT0070715,ACFT00198,32251.4,28242.21
FUEL0070716,FLT0070716,ACFT00177,2965.6,2904.48
FUEL0070717,FLT0070717,ACFT00330,10926.3,10319.39
FUEL0070718,FLT0070718,ACFT00055,23812.1,24970.49
FUEL0070719,FLT0070719,ACFT00210,13723.5,12094.41
FUEL0070720,FLT0070720,ACFT00051,11096.5,11473.93
FUEL0070721,FLT0070721,ACFT00297,22301.9,22993.2
FUEL0070722,FLT0070722,ACFT00300,31663.2,29479.89
FUEL0070723,FLT0070723,ACFT00556,23642.1,23228.55
FUEL0070724,FLT0070724,ACFT00188,49902.5,48527.93
FUEL0070725,FLT0070725,ACFT00449,34587.6,35856.23
FUEL0070726,FLT0070726,ACFT00488,9854.5,10086.92
FUEL0070727,FLT0070727,ACFT00397,4925.9,4274.93
FUEL0070728,FLT0070728,ACFT00479,34967.9,36399.91
FUEL0070729,FLT0070729,ACFT00154,31893.7,34874.32
FUEL0070730,FLT0070730,ACFT00424,15864.3,14113.04
FUEL0070731,FLT0070731,ACFT00246,8358.8,6422.62
FUEL0070732,FLT0070732,ACFT00048,4684.7,4884.05
FUEL0070733,FLT0070733,ACFT00154,19671.6,16866.74
FUEL0070734,FLT0070734,ACFT00458,21641.3,21291.15
FUEL0070735,FLT0070735,ACFT00401,9342.7,7207.69
FUEL0070736,FLT0070736,ACFT00577,6476.6,6931.51
FUEL0070737,FLT0070737,ACFT00064,6052.5,5934.24
FUEL0070738,FLT0070738,ACFT00303,32795.8,28374.63
FUEL0070739,FLT0070739,ACFT00028,7489.7,8095.32
FUEL0070740,FLT0070740,ACFT00237,27649.2,27315.52
FUEL0070741,FLT0070741,ACFT00319,43934.8,37072.39
FUEL0070742,FLT0070742,ACFT00408,51512.9,52597.4
FUEL0070743,FLT0070743,ACFT00091,10401.1,8831.57
FUEL0070744,FLT0070744,ACFT00443,44881.6,45122.68
FUEL0070745,FLT0070745,ACFT00414,18698.3,14385.5
FUEL0070746,FLT0070746,ACFT00057,49690.6,46882.41
FUEL0070747,FLT0070747,ACFT00448,37664.1,33355.9
FUEL0070748,FLT0070748,ACFT00135,42798.1,32780.57
FUEL0070749,FLT0070749,ACFT00195,32180.1,29962.2
FUEL0070750,FLT0070750,ACFT00429,23514.9,25568.93
FUEL0070751,FLT0070751,ACFT00406,52161.7,56265.92
FUEL0070752,FLT0070752,ACFT00589,26011.0,21361.81
FUEL0070753,FLT0070753,ACFT00256,44764.9,34874.76
FUEL0070754,FLT0070754,ACFT00217,3374.3,2891.17
FUEL0070755,FLT0070755,ACFT00258,2160.9,2317.34
FUEL0070756,FLT0070756,ACFT00354,50459.0,38356.02
FUEL0070757,FLT0070757,ACFT00162,19802.4,16500.67
FUEL0070758,FLT0070758,ACFT00172,16761.2,16001.3
FUEL0070759,FLT0070759,ACFT00476,17124.3,15106.59
FUEL0070760,FLT0070760,ACFT00006,12038.3,10719.53
FUEL0070761,FLT0070761,ACFT00054,20863.9,21505.11
FUEL0070762,FLT0070762,ACFT00133,39031.3,41093.47
FUEL0070763,FLT0070763,ACFT00262,22595.9,21323.47
FUEL0070764,FLT0070764,ACFT00081,37052.1,28042.26
FUEL0070765,FLT0070765,ACFT00142,5180.7,4012.08
FUEL0070766,FLT0070766,ACFT00347,7512.4,7251.43
FUEL0070767,FLT0070767,ACFT00284,28619.2,28744.61
FUEL0070768,FLT0070768,ACFT00463,32938.9,32310.34
FUEL0070769,FLT0070769,ACFT00288,36745.2,35572.99
FUEL0070770,FLT0070770,ACFT00011,17849.8,14380.75
FUEL0070771,FLT0070771,ACFT00258,4686.9,4765.37
FUEL0070772,FLT0070772,ACFT00576,9622.7,8422.92
FUEL0070773,FLT0070773,ACFT00502,21323.3,22693.46
FUEL0070774,FLT0070774,ACFT00278,14499.4,14092.21
FUEL0070775,FLT0070775,ACFT00524,53650.3,50232.91
FUEL0070776,FLT0070776,ACFT00268,34012.2,32193.64
FUEL0070777,FLT0070777,ACFT00124,42585.1,35427.72
FUEL0070778,FLT0070778,ACFT00080,39141.7,33379.72
FUEL0070779,FLT0070779,ACFT00210,30426.4,28148.82
FUEL0070780,FLT0070780,ACFT00210,21430.5,18143.58
FUEL0070781,FLT0070781,ACFT00300,52168.4,42554.51
FUEL0070782,FLT0070782,ACFT00355,8154.0,6904.57
FUEL0070783,FLT0070783,ACFT00041,4008.0,3627.67
FUEL0070784,FLT0070784,ACFT00462,2499.3,2552.39
FUEL0070785,FLT0070785,ACFT00219,38349.8,28884.86
FUEL0070786,FLT0070786,ACFT00046,3764.2,3972.23
FUEL0070787,FLT0070787,ACFT00026,12298.5,10111.83
FUEL0070788,FLT0070788,ACFT00249,16925.5,15531.85
FUEL0070789,FLT0070789,ACFT00111,19947.3,19963.05
FUEL0070790,FLT0070790,ACFT00186,37053.1,29558.54
FUEL0070791,FLT0070791,ACFT00574,30936.2,26589.12
FUEL0070792,FLT0070792,ACFT00389,52726.7,45959.08
FUEL0070793,FLT0070793,ACFT00247,18129.5,15552.14
FUEL0070794,FLT0070794,ACFT00095,38145.0,32877.8
FUEL0070795,FLT0070795,ACFT00064,18569.4,17487.18
FUEL0070796,FLT0070796,ACFT00222,2609.7,2017.38
FUEL0070797,FLT0070797,ACFT00424,13106.4,13703.24
FUEL0070798,FLT0070798,ACFT00096,5510.9,4376.04
FUEL0070799,FLT0070799,ACFT00311,1014.3,1042.51
FUEL0070800,FLT0070800,ACFT00357,32090.2,24798.52
FUEL0070801,FLT0070801,ACFT00078,16269.4,14342.63
FUEL0070802,FLT0070802,ACFT00316,31068.9,25785.58
FUEL0070803,FLT0070803,ACFT00546,45884.8,43926.57
FUEL0070804,FLT0070804,ACFT00032,15889.8,14335.34
FUEL0070805,FLT0070805,ACFT00188,21258.5,16328.71
FUEL0070806,FLT0070806,ACFT00255,36836.9,39336.79
FUEL0070807,FLT0070807,ACFT00042,38104.1,30551.4
FUEL0070808,FLT0070808,ACFT00497,37010.3,35973.05
FUEL0070809,FLT0070809,ACFT00286,14042.9,10956.4
FUEL0070810,FLT0070810,ACFT00157,29430.2,31409.55
FUEL0070811,FLT0070811,ACFT00284,3658.8,2994.51
FUEL0070812,FLT0070812,ACFT00399,2259.5,1821.99
FUEL0070813,FLT0070813,ACFT00308,38535.6,32026.84
FUEL0070814,FLT0070814,ACFT00460,25474.9,27547.39
FUEL0070815,FLT0070815,ACFT00046,4450.4,3391.62
FUEL0070816,FLT0070816,ACFT00255,3679.6,3507.05
FUEL0070817,FLT0070817,ACFT00420,23342.7,23093.64
FUEL0070818,FLT0070818,ACFT00166,48456.4,51770.23
FUEL0070819,FLT0070819,ACFT00526,36637.0,32478.26
FUEL0070820,FLT0070820,ACFT00251,2521.3,2282.28
FUEL0070821,FLT0070821,ACFT00377,30118.2,27950.32
FUEL0070822,FLT0070822,ACFT00026,2493.7,2094.56
FUEL0070823,FLT0070823,ACFT00391,11030.4,8991.77
FUEL0070824,FLT0070824,ACFT00369,47713.6,50304.9
FUEL0070825,FLT0070825,ACFT00207,25715.0,25623.68
FUEL0070826,FLT0070826,ACFT00460,21538.1,22109.36
FUEL0070827,FLT0070827,ACFT00148,37038.6,33446.63
FUEL0070828,FLT0070828,ACFT00477,633.2,649.78
FUEL0070829,FLT0070829,ACFT00278,2944.1,3111.05
FUEL0070830,FLT0070830,ACFT00125,24784.8,21677.42
FUEL0070831,FLT0070831,ACFT00067,26456.7,20489.81
FUEL0070832,FLT0070832,ACFT00509,3709.6,3426.52
FUEL0070833,FLT0070833,ACFT00225,24899.1,20845.5
FUEL0070834,FLT0070834,ACFT00569,40090.7,41358.78
FUEL0070835,FLT0070835,ACFT00425,20529.8,18344.21
FUEL0070836,FLT0070836,ACFT00031,18189.6,16437.17
FUEL0070837,FLT0070837,ACFT00227,4524.9,4298.78
FUEL0070838,FLT0070838,ACFT00018,35426.1,37177.13
FUEL0070839,FLT0070839,ACFT00334,25728.3,23832.98
FUEL0070840,FLT0070840,ACFT00127,45962.4,48192.49
FUEL0070841,FLT0070841,ACFT00253,14121.5,12405.89
FUEL0070842,FLT0070842,ACFT00345,33396.4,34277.16
FUEL0070843,FLT0070843,ACFT00005,27402.1,27996.41
FUEL0070844,FLT0070844,ACFT00153,27379.9,21585.84
FUEL0070845,FLT0070845,ACFT00337,20133.0,16734.64
FUEL0070846,FLT0070846,ACFT00151,42789.6,42879.02
FUEL0070847,FLT0070847,ACFT00101,44725.7,34461.46
FUEL0070848,FLT0070848,ACFT00394,25394.0,23164.91
FUEL0070849,FLT0070849,ACFT00298,13691.9,12374.04
FUEL0070850,FLT0070850,ACFT00328,32966.8,25908.11
FUEL0070851,FLT0070851,ACFT00010,9196.5,7511.98
FUEL0070852,FLT0070852,ACFT00498,4791.4,4070.32
FUEL0070853,FLT0070853,ACFT00222,28445.7,26023.66
FUEL0070854,FLT0070854,ACFT00517,28131.1,26792.67
FUEL0070855,FLT0070855,ACFT00257,24792.4,25373.05
FUEL0070856,FLT0070856,ACFT00331,22807.5,19538.64
FUEL0070857,FLT0070857,ACFT00565,13467.1,11668.68
FUEL0070858,FLT0070858,ACFT00300,14317.7,13684.09
FUEL0070859,FLT0070859,ACFT00289,8079.8,7646.75
FUEL0070860,FLT0070860,ACFT00492,36295.4,27839.3
FUEL0070861,FLT0070861,ACFT00597,30730.8,25372.93
FUEL0070862,FLT0070862,ACFT00123,44947.2,45336.16
FUEL0070863,FLT0070863,ACFT00223,3755.9,2914.69
FUEL0070864,FLT0070864,ACFT00535,15656.9,11822.31
FUEL0070865,FLT0070865,ACFT00330,29441.6,23640.2
FUEL0070866,FLT0070866,ACFT00362,27537.1,21913.94
FUEL0070867,FLT0070867,ACFT00044,16123.3,15559.1
FUEL0070868,FLT0070868,ACFT00521,27416.7,29099.16
FUEL0070869,FLT0070869,ACFT00126,10952.9,11661.64
FUEL0070870,FLT0070870,ACFT00154,23216.4,19929.59
FUEL0070871,FLT0070871,ACFT00410,1963.5,1958.57
FUEL0070872,FLT0070872,ACFT00503,3938.5,3978.91
FUEL0070873,FLT0070873,ACFT00266,2176.8,2174.13
FUEL0070874,FLT0070874,ACFT00165,36900.8,30723.08
FUEL0070875,FLT0070875,ACFT00043,2849.9,2746.01
FUEL0070876,FLT0070876,ACFT00059,7720.5,7076.48
FUEL0070877,FLT0070877,ACFT00502,11865.4,9306.65
FUEL0070878,FLT0070878,ACFT00192,13045.0,10513.05
FUEL0070879,FLT0070879,ACFT00512,51518.1,47926.22
FUEL0070880,FLT0070880,ACFT00141,11089.5,12029.97
FUEL0070881,FLT0070881,ACFT00082,16861.5,16330.82
FUEL0070882,FLT0070882,ACFT00258,11192.9,9286.44
FUEL0070883,FLT0070883,ACFT00448,35359.6,31521.37
FUEL0070884,FLT0070884,ACFT00465,2162.4,1776.2
FUEL0070885,FLT0070885,ACFT00346,4457.6,4116.69
FUEL0070886,FLT0070886,ACFT00524,25888.0,22370.31
FUEL0070887,FLT0070887,ACFT00230,5984.6,6579.08
FUEL0070888,FLT0070888,ACFT00220,15891.3,15113.22
FUEL0070889,FLT0070889,ACFT00534,18878.9,17304.57
FUEL0070890,FLT0070890,ACFT00355,9034.9,7023.31
FUEL0070891,FLT0070891,ACFT00009,15174.5,13332.62
FUEL0070892,FLT0070892,ACFT00519,35991.2,31171.52
FUEL0070893,FLT0070893,ACFT00121,8940.2,8190.26
FUEL0070894,FLT0070894,ACFT00134,2011.8,1537.28
FUEL0070895,FLT0070895,ACFT00265,37181.0,31362.19
FUEL0070896,FLT0070896,ACFT00506,14371.8,13680.98
FUEL0070897,FLT0070897,ACFT00585,49482.0,54077.57
FUEL0070898,FLT0070898,ACFT00503,10556.6,10716.84
FUEL0070899,FLT0070899,ACFT00033,11389.9,10166.84
FUEL0070900,FLT0070900,ACFT00484,49876.4,51551.85
FUEL0070901,FLT0070901,ACFT00429,39294.5,30636.52
FUEL0070902,FLT0070902,ACFT00310,31226.5,25541.75
FUEL0070903,FLT0070903,ACFT00478,7981.0,7823.18
FUEL0070904,FLT0070904,ACFT00003,14887.8,12829.5
FUEL0070905,FLT0070905,ACFT00059,24794.0,25256.28
FUEL0070906,FLT0070906,ACFT00253,36099.5,37461.81
FUEL0070907,FLT0070907,ACFT00315,21943.1,20690.98
FUEL0070908,FLT0070908,ACFT00228,40652.7,41257.7
FUEL0070909,FLT0070909,ACFT00311,28131.7,29727.78
FUEL0070910,FLT0070910,ACFT00404,4956.6,4949.7
FUEL0070911,FLT0070911,ACFT00386,52283.5,43507.61
FUEL0070912,FLT0070912,ACFT00189,35711.4,29160.77
FUEL0070913,FLT0070913,ACFT00384,42412.9,45961.7
FUEL0070914,FLT0070914,ACFT00486,12979.7,13198.68
FUEL0070915,FLT0070915,ACFT00097,28248.5,22259.4
FUEL0070916,FLT0070916,ACFT00212,14291.8,15384.23
FUEL0070917,FLT0070917,ACFT00145,37223.8,33462.55
