log_id,flight_id,status,status_time,remarks
LOG00265942,FLT0069840,Scheduled,2026-01-23 19:45:00,
LOG00265943,FLT0069840,Boarding,2026-01-23 20:30:00,
LOG00265944,FLT0069840,Departed,2026-01-23 21:15:00,Delay communicated to passengers
LOG00265945,FLT0069840,Arrived,2026-01-23 22:00:00,
LOG00265946,FLT0069841,Scheduled,2026-03-11 19:45:00,
LOG00265947,FLT0069841,Boarding,2026-03-11 20:30:00,
LOG00265948,FLT0069841,Departed,2026-03-11 21:15:00,
LOG00265949,FLT0069841,Arrived,2026-03-11 22:00:00,
LOG00265950,FLT0069842,Scheduled,2026-06-20 16:30:00,
LOG00265951,FLT0069842,Boarding,2026-06-20 17:15:00,
LOG00265952,FLT0069842,Departed,2026-06-20 18:00:00,Delay communicated to passengers
LOG00265953,FLT0069842,Arrived,2026-06-20 18:45:00,
LOG00265954,FLT0069843,Scheduled,2026-05-30 05:00:00,
LOG00265955,FLT0069843,Boarding,2026-05-30 05:45:00,
LOG00265956,FLT0069843,Departed,2026-05-30 06:30:00,
LOG00265957,FLT0069843,Arrived,2026-05-30 07:15:00,
LOG00265958,FLT0069844,Scheduled,2026-05-12 15:00:00,
LOG00265959,FLT0069844,Boarding,2026-05-12 15:45:00,
LOG00265960,FLT0069844,Departed,2026-05-12 16:30:00,
LOG00265961,FLT0069844,Arrived,2026-05-12 17:15:00,
LOG00265962,FLT0069845,Scheduled,2025-08-03 07:30:00,
LOG00265963,FLT0069845,Boarding,2025-08-03 08:15:00,
LOG00265964,FLT0069845,Departed,2025-08-03 09:00:00,
LOG00265965,FLT0069845,Arrived,2025-08-03 09:45:00,
LOG00265966,FLT0069846,Scheduled,2025-11-20 13:45:00,
LOG00265967,FLT0069846,Cancelled,2025-11-20 14:30:00,
LOG00265968,FLT0069847,Scheduled,2025-08-09 03:45:00,
LOG00265969,FLT0069847,Boarding,2025-08-09 04:30:00,
LOG00265970,FLT0069847,Departed,2025-08-09 05:15:00,
LOG00265971,FLT0069847,Arrived,2025-08-09 06:00:00,
LOG00265972,FLT0069848,Scheduled,2026-01-07 10:45:00,
LOG00265973,FLT0069848,Boarding,2026-01-07 11:30:00,
LOG00265974,FLT0069848,Departed,2026-01-07 12:15:00,
LOG00265975,FLT0069848,Arrived,2026-01-07 13:00:00,
LOG00265976,FLT0069849,Scheduled,2026-04-28 03:00:00,
LOG00265977,FLT0069849,Boarding,2026-04-28 03:45:00,
LOG00265978,FLT0069849,Departed,2026-04-28 04:30:00,
LOG00265979,FLT0069849,Arrived,2026-04-28 05:15:00,
LOG00265980,FLT0069850,Scheduled,2026-08-02 12:45:00,
LOG00265981,FLT0069850,Boarding,2026-08-02 13:30:00,
LOG00265982,FLT0069850,Departed,2026-08-02 14:15:00,
LOG00265983,FLT0069850,Arrived,2026-08-02 15:00:00,
LOG00265984,FLT0069851,Scheduled,2025-09-25 00:15:00,
LOG00265985,FLT0069851,Boarding,2025-09-25 01:00:00,
LOG00265986,FLT0069851,Departed,2025-09-25 01:45:00,
LOG00265987,FLT0069851,Arrived,2025-09-25 02:30:00,
LOG00265988,FLT0069852,Scheduled,2026-07-11 12:30:00,
LOG00265989,FLT0069852,Boarding,2026-07-11 13:15:00,
LOG00265990,FLT0069852,Departed,2026-07-11 14:00:00,
LOG00265991,FLT0069852,Arrived,2026-07-11 14:45:00,
LOG00265992,FLT0069853,Scheduled,2026-02-26 20:00:00,
LOG00265993,FLT0069853,Boarding,2026-02-26 20:45:00,
LOG00265994,FLT0069853,Departed,2026-02-26 21:30:00,
LOG00265995,FLT0069853,Arrived,2026-02-26 22:15:00,
LOG00265996,FLT0069854,Scheduled,2026-03-09 00:15:00,
LOG00265997,FLT0069854,Boarding,2026-03-09 01:00:00,
LOG00265998,FLT0069854,Departed,2026-03-09 01:45:00,Delay communicated to passengers
LOG00265999,FLT0069854,Arrived,2026-03-09 02:30:00,
LOG00266000,FLT0069855,Scheduled,2025-11-01 19:15:00,
LOG00266001,FLT0069855,Boarding,2025-11-01 20:00:00,
LOG00266002,FLT0069855,Departed,2025-11-01 20:45:00,
LOG00266003,FLT0069855,Arrived,2025-11-01 21:30:00,
LOG00266004,FLT0069856,Scheduled,2025-10-09 02:45:00,
LOG00266005,FLT0069856,Boarding,2025-10-09 03:30:00,
LOG00266006,FLT0069856,Departed,2025-10-09 04:15:00,
LOG00266007,FLT0069856,Arrived,2025-10-09 05:00:00,
LOG00266008,FLT0069857,Scheduled,2026-03-19 08:00:00,
LOG00266009,FLT0069857,Boarding,2026-03-19 08:45:00,
LOG00266010,FLT0069857,Departed,2026-03-19 09:30:00,
LOG00266011,FLT0069857,Arrived,2026-03-19 10:15:00,
LOG00266012,FLT0069858,Scheduled,2025-08-24 10:15:00,
LOG00266013,FLT0069858,Boarding,2025-08-24 11:00:00,
LOG00266014,FLT0069858,Departed,2025-08-24 11:45:00,
LOG00266015,FLT0069858,Arrived,2025-08-24 12:30:00,
LOG00266016,FLT0069859,Scheduled,2026-03-25 06:30:00,
LOG00266017,FLT0069859,Boarding,2026-03-25 07:15:00,
LOG00266018,FLT0069859,Departed,2026-03-25 08:00:00,
LOG00266019,FLT0069859,Arrived,2026-03-25 08:45:00,
LOG00266020,FLT0069860,Scheduled,2025-12-16 21:00:00,
LOG00266021,FLT0069860,Boarding,2025-12-16 21:45:00,
LOG00266022,FLT0069860,Departed,2025-12-16 22:30:00,
LOG00266023,FLT0069860,Arrived,2025-12-16 23:15:00,
LOG00266024,FLT0069861,Scheduled,2026-05-28 06:00:00,
LOG00266025,FLT0069861,Boarding,2026-05-28 06:45:00,
LOG00266026,FLT0069861,Departed,2026-05-28 07:30:00,
LOG00266027,FLT0069861,Arrived,2026-05-28 08:15:00,
LOG00266028,FLT0069862,Scheduled,2026-01-16 20:45:00,
LOG00266029,FLT0069862,Boarding,2026-01-16 21:30:00,
LOG00266030,FLT0069862,Departed,2026-01-16 22:15:00,
LOG00266031,FLT0069862,Arrived,2026-01-16 23:00:00,
LOG00266032,FLT0069863,Scheduled,2025-09-24 12:00:00,
LOG00266033,FLT0069863,Boarding,2025-09-24 12:45:00,
LOG00266034,FLT0069863,Departed,2025-09-24 13:30:00,
LOG00266035,FLT0069863,Arrived,2025-09-24 14:15:00,
LOG00266036,FLT0069864,Scheduled,2025-11-25 16:15:00,
LOG00266037,FLT0069864,Boarding,2025-11-25 17:00:00,
LOG00266038,FLT0069864,Departed,2025-11-25 17:45:00,Delay communicated to passengers
LOG00266039,FLT0069864,Arrived,2025-11-25 18:30:00,
LOG00266040,FLT0069865,Scheduled,2026-03-15 10:15:00,
LOG00266041,FLT0069865,Boarding,2026-03-15 11:00:00,
LOG00266042,FLT0069865,Departed,2026-03-15 11:45:00,
LOG00266043,FLT0069865,Arrived,2026-03-15 12:30:00,
LOG00266044,FLT0069866,Scheduled,2026-03-27 22:30:00,
LOG00266045,FLT0069866,Boarding,2026-03-27 23:15:00,
LOG00266046,FLT0069866,Departed,2026-03-28 00:00:00,
LOG00266047,FLT0069866,Arrived,2026-03-28 00:45:00,
LOG00266048,FLT0069867,Scheduled,2025-12-21 10:15:00,
LOG00266049,FLT0069867,Boarding,2025-12-21 11:00:00,
LOG00266050,FLT0069867,Departed,2025-12-21 11:45:00,
LOG00266051,FLT0069867,Arrived,2025-12-21 12:30:00,
LOG00266052,FLT0069868,Scheduled,2026-02-03 05:15:00,
LOG00266053,FLT0069868,Boarding,2026-02-03 06:00:00,
LOG00266054,FLT0069868,Departed,2026-02-03 06:45:00,
LOG00266055,FLT0069868,Arrived,2026-02-03 07:30:00,
LOG00266056,FLT0069869,Scheduled,2026-02-12 15:15:00,
LOG00266057,FLT0069869,Boarding,2026-02-12 16:00:00,
LOG00266058,FLT0069869,Departed,2026-02-12 16:45:00,Delay communicated to passengers
LOG00266059,FLT0069869,Arrived,2026-02-12 17:30:00,
LOG00266060,FLT0069870,Scheduled,2026-07-03 23:15:00,
LOG00266061,FLT0069870,Boarding,2026-07-04 00:00:00,
LOG00266062,FLT0069870,Departed,2026-07-04 00:45:00,
LOG00266063,FLT0069870,Arrived,2026-07-04 01:30:00,
LOG00266064,FLT0069871,Scheduled,2026-05-19 16:45:00,
LOG00266065,FLT0069871,Boarding,2026-05-19 17:30:00,
LOG00266066,FLT0069871,Departed,2026-05-19 18:15:00,
LOG00266067,FLT0069871,Arrived,2026-05-19 19:00:00,
LOG00266068,FLT0069872,Scheduled,2025-10-21 04:30:00,
LOG00266069,FLT0069872,Boarding,2025-10-21 05:15:00,
LOG00266070,FLT0069872,Departed,2025-10-21 06:00:00,Delay communicated to passengers
LOG00266071,FLT0069872,Arrived,2025-10-21 06:45:00,
LOG00266072,FLT0069873,Scheduled,2026-06-09 11:15:00,
LOG00266073,FLT0069873,Boarding,2026-06-09 12:00:00,
LOG00266074,FLT0069873,Departed,2026-06-09 12:45:00,
LOG00266075,FLT0069873,Arrived,2026-06-09 13:30:00,
LOG00266076,FLT0069874,Scheduled,2026-01-15 23:45:00,
LOG00266077,FLT0069874,Boarding,2026-01-16 00:30:00,
LOG00266078,FLT0069874,Departed,2026-01-16 01:15:00,
LOG00266079,FLT0069874,Arrived,2026-01-16 02:00:00,
LOG00266080,FLT0069875,Scheduled,2025-09-04 11:15:00,
LOG00266081,FLT0069875,Boarding,2025-09-04 12:00:00,
LOG00266082,FLT0069875,Departed,2025-09-04 12:45:00,
LOG00266083,FLT0069875,Arrived,2025-09-04 13:30:00,
LOG00266084,FLT0069876,Scheduled,2026-04-20 03:15:00,
LOG00266085,FLT0069876,Boarding,2026-04-20 04:00:00,
LOG00266086,FLT0069876,Departed,2026-04-20 04:45:00,
LOG00266087,FLT0069876,Arrived,2026-04-20 05:30:00,
LOG00266088,FLT0069877,Scheduled,2026-01-04 10:45:00,
LOG00266089,FLT0069877,Boarding,2026-01-04 11:30:00,
LOG00266090,FLT0069877,Departed,2026-01-04 12:15:00,
LOG00266091,FLT0069877,Arrived,2026-01-04 13:00:00,
LOG00266092,FLT0069878,Scheduled,2026-03-21 23:45:00,
LOG00266093,FLT0069878,Boarding,2026-03-22 00:30:00,
LOG00266094,FLT0069878,Departed,2026-03-22 01:15:00,
LOG00266095,FLT0069878,Arrived,2026-03-22 02:00:00,
LOG00266096,FLT0069879,Scheduled,2026-02-17 12:45:00,
LOG00266097,FLT0069879,Boarding,2026-02-17 13:30:00,
LOG00266098,FLT0069879,Departed,2026-02-17 14:15:00,
LOG00266099,FLT0069879,Arrived,2026-02-17 15:00:00,
LOG00266100,FLT0069880,Scheduled,2025-08-05 05:15:00,
LOG00266101,FLT0069880,Boarding,2025-08-05 06:00:00,
LOG00266102,FLT0069880,Departed,2025-08-05 06:45:00,
LOG00266103,FLT0069880,Arrived,2025-08-05 07:30:00,
LOG00266104,FLT0069881,Scheduled,2026-03-16 23:45:00,
LOG00266105,FLT0069881,Boarding,2026-03-17 00:30:00,
LOG00266106,FLT0069881,Departed,2026-03-17 01:15:00,
LOG00266107,FLT0069881,Arrived,2026-03-17 02:00:00,
LOG00266108,FLT0069882,Scheduled,2026-01-30 17:00:00,
LOG00266109,FLT0069882,Boarding,2026-01-30 17:45:00,
LOG00266110,FLT0069882,Departed,2026-01-30 18:30:00,
LOG00266111,FLT0069882,Arrived,2026-01-30 19:15:00,
LOG00266112,FLT0069883,Scheduled,2026-05-02 04:45:00,
LOG00266113,FLT0069883,Boarding,2026-05-02 05:30:00,
LOG00266114,FLT0069883,Departed,2026-05-02 06:15:00,
LOG00266115,FLT0069883,Arrived,2026-05-02 07:00:00,
LOG00266116,FLT0069884,Scheduled,2025-08-25 07:15:00,
LOG00266117,FLT0069884,Boarding,2025-08-25 08:00:00,
LOG00266118,FLT0069884,Departed,2025-08-25 08:45:00,
LOG00266119,FLT0069884,Arrived,2025-08-25 09:30:00,
LOG00266120,FLT0069885,Scheduled,2025-11-02 10:00:00,
LOG00266121,FLT0069885,Boarding,2025-11-02 10:45:00,
LOG00266122,FLT0069885,Departed,2025-11-02 11:30:00,
LOG00266123,FLT0069885,Arrived,2025-11-02 12:15:00,
LOG00266124,FLT0069886,Scheduled,2026-07-21 22:15:00,
LOG00266125,FLT0069886,Boarding,2026-07-21 23:00:00,
LOG00266126,FLT0069886,Departed,2026-07-21 23:45:00,
LOG00266127,FLT0069886,Arrived,2026-07-22 00:30:00,
LOG00266128,FLT0069887,Scheduled,2025-10-19 02:00:00,
LOG00266129,FLT0069887,Boarding,2025-10-19 02:45:00,
LOG00266130,FLT0069887,Departed,2025-10-19 03:30:00,
LOG00266131,FLT0069887,Arrived,2025-10-19 04:15:00,
LOG00266132,FLT0069888,Scheduled,2026-05-19 15:45:00,
LOG00266133,FLT0069888,Boarding,2026-05-19 16:30:00,
LOG00266134,FLT0069888,Departed,2026-05-19 17:15:00,
LOG00266135,FLT0069888,Arrived,2026-05-19 18:00:00,
LOG00266136,FLT0069889,Scheduled,2026-06-21 00:30:00,
LOG00266137,FLT0069889,Cancelled,2026-06-21 01:15:00,
LOG00266138,FLT0069890,Scheduled,2026-07-03 00:00:00,
LOG00266139,FLT0069890,Boarding,2026-07-03 00:45:00,
LOG00266140,FLT0069890,Departed,2026-07-03 01:30:00,
LOG00266141,FLT0069890,Arrived,2026-07-03 02:15:00,
LOG00266142,FLT0069891,Scheduled,2026-01-04 20:45:00,
LOG00266143,FLT0069891,Boarding,2026-01-04 21:30:00,
LOG00266144,FLT0069891,Departed,2026-01-04 22:15:00,
LOG00266145,FLT0069891,Arrived,2026-01-04 23:00:00,
LOG00266146,FLT0069892,Scheduled,2026-04-18 21:15:00,
LOG00266147,FLT0069892,Boarding,2026-04-18 22:00:00,
LOG00266148,FLT0069892,Departed,2026-04-18 22:45:00,
LOG00266149,FLT0069892,Arrived,2026-04-18 23:30:00,
LOG00266150,FLT0069893,Scheduled,2025-11-07 08:00:00,
LOG00266151,FLT0069893,Boarding,2025-11-07 08:45:00,
LOG00266152,FLT0069893,Departed,2025-11-07 09:30:00,
LOG00266153,FLT0069893,Arrived,2025-11-07 10:15:00,
LOG00266154,FLT0069894,Scheduled,2025-11-17 22:15:00,
LOG00266155,FLT0069894,Boarding,2025-11-17 23:00:00,
LOG00266156,FLT0069894,Departed,2025-11-17 23:45:00,Delay communicated to passengers
LOG00266157,FLT0069894,Arrived,2025-11-18 00:30:00,
LOG00266158,FLT0069895,Scheduled,2025-12-01 03:00:00,
LOG00266159,FLT0069895,Boarding,2025-12-01 03:45:00,
LOG00266160,FLT0069895,Departed,2025-12-01 04:30:00,
LOG00266161,FLT0069895,Arrived,2025-12-01 05:15:00,
LOG00266162,FLT0069896,Scheduled,2026-04-22 10:30:00,
LOG00266163,FLT0069896,Boarding,2026-04-22 11:15:00,
LOG00266164,FLT0069896,Departed,2026-04-22 12:00:00,
LOG00266165,FLT0069896,Arrived,2026-04-22 12:45:00,
LOG00266166,FLT0069897,Scheduled,2026-08-04 19:00:00,
LOG00266167,FLT0069898,Scheduled,2025-10-21 03:45:00,
LOG00266168,FLT0069898,Boarding,2025-10-21 04:30:00,
LOG00266169,FLT0069898,Departed,2025-10-21 05:15:00,
LOG00266170,FLT0069898,Arrived,2025-10-21 06:00:00,
LOG00266171,FLT0069899,Scheduled,2025-12-30 12:30:00,
LOG00266172,FLT0069899,Boarding,2025-12-30 13:15:00,
LOG00266173,FLT0069899,Departed,2025-12-30 14:00:00,
LOG00266174,FLT0069899,Arrived,2025-12-30 14:45:00,
LOG00266175,FLT0069900,Scheduled,2025-10-07 04:45:00,
LOG00266176,FLT0069900,Boarding,2025-10-07 05:30:00,
LOG00266177,FLT0069900,Departed,2025-10-07 06:15:00,
LOG00266178,FLT0069900,Arrived,2025-10-07 07:00:00,
LOG00266179,FLT0069901,Scheduled,2025-10-28 17:15:00,
LOG00266180,FLT0069901,Cancelled,2025-10-28 18:00:00,
LOG00266181,FLT0069902,Scheduled,2026-01-30 13:45:00,
LOG00266182,FLT0069902,Boarding,2026-01-30 14:30:00,
LOG00266183,FLT0069902,Departed,2026-01-30 15:15:00,Delay communicated to passengers
LOG00266184,FLT0069902,Arrived,2026-01-30 16:00:00,
LOG00266185,FLT0069903,Scheduled,2026-06-06 16:45:00,
LOG00266186,FLT0069903,Boarding,2026-06-06 17:30:00,
LOG00266187,FLT0069903,Departed,2026-06-06 18:15:00,Delay communicated to passengers
LOG00266188,FLT0069903,Arrived,2026-06-06 19:00:00,
LOG00266189,FLT0069904,Scheduled,2026-07-09 08:00:00,
LOG00266190,FLT0069904,Boarding,2026-07-09 08:45:00,
LOG00266191,FLT0069904,Departed,2026-07-09 09:30:00,
LOG00266192,FLT0069904,Arrived,2026-07-09 10:15:00,
LOG00266193,FLT0069905,Scheduled,2026-07-30 19:30:00,
LOG00266194,FLT0069905,Boarding,2026-07-30 20:15:00,
LOG00266195,FLT0069905,Departed,2026-07-30 21:00:00,Delay communicated to passengers
LOG00266196,FLT0069905,Arrived,2026-07-30 21:45:00,
LOG00266197,FLT0069906,Scheduled,2025-09-05 04:15:00,
LOG00266198,FLT0069906,Boarding,2025-09-05 05:00:00,
LOG00266199,FLT0069906,Departed,2025-09-05 05:45:00,
LOG00266200,FLT0069906,Arrived,2025-09-05 06:30:00,
LOG00266201,FLT0069907,Scheduled,2025-10-09 04:15:00,
LOG00266202,FLT0069907,Boarding,2025-10-09 05:00:00,
LOG00266203,FLT0069907,Departed,2025-10-09 05:45:00,
LOG00266204,FLT0069907,Arrived,2025-10-09 06:30:00,
LOG00266205,FLT0069908,Scheduled,2025-11-28 06:00:00,
LOG00266206,FLT0069908,Boarding,2025-11-28 06:45:00,
LOG00266207,FLT0069908,Departed,2025-11-28 07:30:00,
LOG00266208,FLT0069908,Arrived,2025-11-28 08:15:00,
LOG00266209,FLT0069909,Scheduled,2026-05-06 06:15:00,
LOG00266210,FLT0069909,Boarding,2026-05-06 07:00:00,
LOG00266211,FLT0069909,Departed,2026-05-06 07:45:00,
LOG00266212,FLT0069909,Arrived,2026-05-06 08:30:00,
LOG00266213,FLT0069910,Scheduled,2026-07-18 22:45:00,
LOG00266214,FLT0069910,Boarding,2026-07-18 23:30:00,
LOG00266215,FLT0069910,Departed,2026-07-19 00:15:00,
LOG00266216,FLT0069910,Arrived,2026-07-19 01:00:00,
LOG00266217,FLT0069911,Scheduled,2026-07-07 07:00:00,
LOG00266218,FLT0069911,Boarding,2026-07-07 07:45:00,
LOG00266219,FLT0069911,Departed,2026-07-07 08:30:00,
LOG00266220,FLT0069911,Arrived,2026-07-07 09:15:00,
LOG00266221,FLT0069912,Scheduled,2026-08-13 16:15:00,
LOG00266222,FLT0069913,Scheduled,2026-08-11 22:00:00,
LOG00266223,FLT0069914,Scheduled,2026-06-20 00:30:00,
LOG00266224,FLT0069914,Boarding,2026-06-20 01:15:00,
LOG00266225,FLT0069914,Departed,2026-06-20 02:00:00,
LOG00266226,FLT0069914,Arrived,2026-06-20 02:45:00,
LOG00266227,FLT0069915,Scheduled,2026-07-19 01:15:00,
LOG00266228,FLT0069915,Boarding,2026-07-19 02:00:00,
LOG00266229,FLT0069915,Departed,2026-07-19 02:45:00,
LOG00266230,FLT0069915,Arrived,2026-07-19 03:30:00,
LOG00266231,FLT0069916,Scheduled,2026-01-10 01:30:00,
LOG00266232,FLT0069916,Boarding,2026-01-10 02:15:00,
LOG00266233,FLT0069916,Departed,2026-01-10 03:00:00,
LOG00266234,FLT0069916,Arrived,2026-01-10 03:45:00,
LOG00266235,FLT0069917,Scheduled,2026-01-12 02:00:00,
LOG00266236,FLT0069917,Boarding,2026-01-12 02:45:00,
LOG00266237,FLT0069917,Departed,2026-01-12 03:30:00,
LOG00266238,FLT0069917,Arrived,2026-01-12 04:15:00,
LOG00266239,FLT0069918,Scheduled,2025-10-04 03:00:00,
LOG00266240,FLT0069918,Boarding,2025-10-04 03:45:00,
LOG00266241,FLT0069918,Departed,2025-10-04 04:30:00,
LOG00266242,FLT0069918,Arrived,2025-10-04 05:15:00,
LOG00266243,FLT0069919,Scheduled,2025-11-25 22:15:00,
LOG00266244,FLT0069919,Boarding,2025-11-25 23:00:00,
LOG00266245,FLT0069919,Departed,2025-11-25 23:45:00,
LOG00266246,FLT0069919,Arrived,2025-11-26 00:30:00,
LOG00266247,FLT0069920,Scheduled,2026-01-17 07:00:00,
LOG00266248,FLT0069920,Boarding,2026-01-17 07:45:00,
LOG00266249,FLT0069920,Departed,2026-01-17 08:30:00,
LOG00266250,FLT0069920,Arrived,2026-01-17 09:15:00,
LOG00266251,FLT0069921,Scheduled,2026-03-08 23:15:00,
LOG00266252,FLT0069921,Boarding,2026-03-09 00:00:00,
LOG00266253,FLT0069921,Departed,2026-03-09 00:45:00,Delay communicated to passengers
LOG00266254,FLT0069921,Arrived,2026-03-09 01:30:00,
LOG00266255,FLT0069922,Scheduled,2025-12-30 05:00:00,
LOG00266256,FLT0069922,Boarding,2025-12-30 05:45:00,
LOG00266257,FLT0069922,Departed,2025-12-30 06:30:00,
LOG00266258,FLT0069922,Arrived,2025-12-30 07:15:00,
LOG00266259,FLT0069923,Scheduled,2025-12-19 09:15:00,
LOG00266260,FLT0069923,Boarding,2025-12-19 10:00:00,
LOG00266261,FLT0069923,Departed,2025-12-19 10:45:00,
LOG00266262,FLT0069923,Arrived,2025-12-19 11:30:00,
LOG00266263,FLT0069924,Scheduled,2026-01-13 20:15:00,
LOG00266264,FLT0069924,Boarding,2026-01-13 21:00:00,
LOG00266265,FLT0069924,Departed,2026-01-13 21:45:00,
LOG00266266,FLT0069924,Arrived,2026-01-13 22:30:00,
LOG00266267,FLT0069925,Scheduled,2025-10-01 12:30:00,
LOG00266268,FLT0069925,Boarding,2025-10-01 13:15:00,
LOG00266269,FLT0069925,Departed,2025-10-01 14:00:00,
LOG00266270,FLT0069925,Arrived,2025-10-01 14:45:00,
LOG00266271,FLT0069926,Scheduled,2026-07-04 18:45:00,
LOG00266272,FLT0069926,Boarding,2026-07-04 19:30:00,
LOG00266273,FLT0069926,Departed,2026-07-04 20:15:00,
LOG00266274,FLT0069926,Arrived,2026-07-04 21:00:00,
LOG00266275,FLT0069927,Scheduled,2026-05-09 17:15:00,
LOG00266276,FLT0069927,Boarding,2026-05-09 18:00:00,
LOG00266277,FLT0069927,Departed,2026-05-09 18:45:00,
LOG00266278,FLT0069927,Arrived,2026-05-09 19:30:00,
LOG00266279,FLT0069928,Scheduled,2026-05-07 21:30:00,
LOG00266280,FLT0069928,Boarding,2026-05-07 22:15:00,
LOG00266281,FLT0069928,Departed,2026-05-07 23:00:00,
LOG00266282,FLT0069928,Arrived,2026-05-07 23:45:00,
LOG00266283,FLT0069929,Scheduled,2026-02-03 19:15:00,
LOG00266284,FLT0069929,Boarding,2026-02-03 20:00:00,
LOG00266285,FLT0069929,Departed,2026-02-03 20:45:00,
LOG00266286,FLT0069929,Arrived,2026-02-03 21:30:00,
LOG00266287,FLT0069930,Scheduled,2026-02-28 11:15:00,
LOG00266288,FLT0069930,Boarding,2026-02-28 12:00:00,
LOG00266289,FLT0069930,Departed,2026-02-28 12:45:00,
LOG00266290,FLT0069930,Arrived,2026-02-28 13:30:00,
LOG00266291,FLT0069931,Scheduled,2025-11-29 03:00:00,
LOG00266292,FLT0069931,Boarding,2025-11-29 03:45:00,
LOG00266293,FLT0069931,Departed,2025-11-29 04:30:00,
LOG00266294,FLT0069931,Arrived,2025-11-29 05:15:00,
LOG00266295,FLT0069932,Scheduled,2025-08-11 18:30:00,
LOG00266296,FLT0069932,Boarding,2025-08-11 19:15:00,
LOG00266297,FLT0069932,Departed,2025-08-11 20:00:00,
LOG00266298,FLT0069932,Arrived,2025-08-11 20:45:00,
LOG00266299,FLT0069933,Scheduled,2026-04-24 03:00:00,
LOG00266300,FLT0069933,Boarding,2026-04-24 03:45:00,
LOG00266301,FLT0069933,Departed,2026-04-24 04:30:00,
LOG00266302,FLT0069933,Arrived,2026-04-24 05:15:00,
LOG00266303,FLT0069934,Scheduled,2025-09-28 22:45:00,
LOG00266304,FLT0069934,Boarding,2025-09-28 23:30:00,
LOG00266305,FLT0069934,Departed,2025-09-29 00:15:00,
LOG00266306,FLT0069934,Arrived,2025-09-29 01:00:00,
LOG00266307,FLT0069935,Scheduled,2026-02-09 11:30:00,
LOG00266308,FLT0069935,Boarding,2026-02-09 12:15:00,
LOG00266309,FLT0069935,Departed,2026-02-09 13:00:00,
LOG00266310,FLT0069935,Arrived,2026-02-09 13:45:00,
LOG00266311,FLT0069936,Scheduled,2026-02-13 05:00:00,
LOG00266312,FLT0069936,Boarding,2026-02-13 05:45:00,
LOG00266313,FLT0069936,Departed,2026-02-13 06:30:00,
LOG00266314,FLT0069936,Arrived,2026-02-13 07:15:00,
LOG00266315,FLT0069937,Scheduled,2025-12-17 11:30:00,
LOG00266316,FLT0069937,Boarding,2025-12-17 12:15:00,
LOG00266317,FLT0069937,Departed,2025-12-17 13:00:00,
LOG00266318,FLT0069937,Arrived,2025-12-17 13:45:00,
LOG00266319,FLT0069938,Scheduled,2026-02-09 10:15:00,
LOG00266320,FLT0069938,Boarding,2026-02-09 11:00:00,
LOG00266321,FLT0069938,Departed,2026-02-09 11:45:00,
LOG00266322,FLT0069938,Arrived,2026-02-09 12:30:00,
LOG00266323,FLT0069939,Scheduled,2025-10-05 07:15:00,
LOG00266324,FLT0069939,Boarding,2025-10-05 08:00:00,
LOG00266325,FLT0069939,Departed,2025-10-05 08:45:00,
LOG00266326,FLT0069939,Arrived,2025-10-05 09:30:00,
LOG00266327,FLT0069940,Scheduled,2025-08-09 10:45:00,
LOG00266328,FLT0069940,Boarding,2025-08-09 11:30:00,
LOG00266329,FLT0069940,Departed,2025-08-09 12:15:00,
LOG00266330,FLT0069940,Arrived,2025-08-09 13:00:00,
LOG00266331,FLT0069941,Scheduled,2025-09-26 11:15:00,
LOG00266332,FLT0069941,Boarding,2025-09-26 12:00:00,
LOG00266333,FLT0069941,Departed,2025-09-26 12:45:00,
LOG00266334,FLT0069941,Arrived,2025-09-26 13:30:00,
LOG00266335,FLT0069942,Scheduled,2025-10-03 03:00:00,
LOG00266336,FLT0069942,Boarding,2025-10-03 03:45:00,
LOG00266337,FLT0069942,Departed,2025-10-03 04:30:00,
LOG00266338,FLT0069942,Arrived,2025-10-03 05:15:00,
LOG00266339,FLT0069943,Scheduled,2026-01-16 01:00:00,
LOG00266340,FLT0069943,Boarding,2026-01-16 01:45:00,
LOG00266341,FLT0069943,Departed,2026-01-16 02:30:00,
LOG00266342,FLT0069943,Arrived,2026-01-16 03:15:00,
LOG00266343,FLT0069944,Scheduled,2026-07-29 13:00:00,
LOG00266344,FLT0069944,Boarding,2026-07-29 13:45:00,
LOG00266345,FLT0069944,Departed,2026-07-29 14:30:00,
LOG00266346,FLT0069944,Arrived,2026-07-29 15:15:00,
LOG00266347,FLT0069945,Scheduled,2026-07-30 19:30:00,
LOG00266348,FLT0069945,Boarding,2026-07-30 20:15:00,
LOG00266349,FLT0069945,Departed,2026-07-30 21:00:00,
LOG00266350,FLT0069945,Arrived,2026-07-30 21:45:00,
LOG00266351,FLT0069946,Scheduled,2026-01-15 13:45:00,
LOG00266352,FLT0069946,Boarding,2026-01-15 14:30:00,
LOG00266353,FLT0069946,Departed,2026-01-15 15:15:00,
LOG00266354,FLT0069946,Arrived,2026-01-15 16:00:00,
LOG00266355,FLT0069947,Scheduled,2025-08-23 10:45:00,
LOG00266356,FLT0069947,Boarding,2025-08-23 11:30:00,
LOG00266357,FLT0069947,Departed,2025-08-23 12:15:00,Delay communicated to passengers
LOG00266358,FLT0069947,Arrived,2025-08-23 13:00:00,
LOG00266359,FLT0069948,Scheduled,2026-05-11 16:45:00,
LOG00266360,FLT0069948,Boarding,2026-05-11 17:30:00,
